page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://weltvonmorgen-beruf.lu.ch/10_Digital_Pruefen;Yes;No;No;N/A;N/A;Discusses the implementation of a unified digital examination platform in schools using Moodle.
https://lawa.lu.ch/wald/waldnutzung/Sicherheitsholzerei_bei_Erholungsinfrastrukturen;No;No;No;N/A;N/A;Discusses safety measures for public infrastructure in forests to reduce hazards from falling trees and branches.
https://fokusmaturaarbeit.lu.ch/ausstellung/online_ausstellung_2020/guggenbach;No;No;No;N/A;N/A;Presents a Matura thesis on the effects of a breathing exercise program on vital capacity and resting respiratory rate.
https://finanzen.lu.ch/sitemap;No;No;No;N/A;N/A;Sitemap of the financial department, outlining various services including accounting and controlling.
https://kswillisau.lu.ch/dokumente;Yes;Yes;Yes;Document;Education;Provides various documents and guidelines for students, including software installation instructions for BYOD (Bring Your Own Device).
https://weltvonmorgen-beruf.lu.ch/19_CNC_Technologie;Yes;No;No;N/A;N/A;Discusses the use of CNC machines and machine-specific software in vocational training for woodworking and metalworking.
https://mehrwertausgleich.lu.ch/Sitemap;No;No;No;N/A;N/A;Sitemap for legal foundations, materials, explanations, and contact information related to value compensation.
https://ksreussbuehl.lu.ch/service/service_ict_team;Yes;Yes;No;Document;Education;Describes the responsibilities of the ICT team, including software support, manual creation, and hardware evaluation.
https://finanzen.lu.ch/dfi_dienstleistungen/rechnungswesen/e_rechnung/e_rechnung_senden_zentraler_rechnungseingang;Yes;Yes;No;Document;E-governance and administration;Provides guidelines for sending electronic invoices to the cantonal administration using modern workflow technology.
https://immobilien.lu.ch/leistungen;No;No;No;N/A;N/A;Outlines the services offered by the Cantonal Real Estate Office, including property development, management, and financial planning.
https://steuern.lu.ch/recht_und_gesetzgebung/vorstoesse;No;No;No;N/A;N/A;Lists parliamentary initiatives related to taxation, including motions and inquiries.
