page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://polizei.lu.ch/wir_ueber_uns;No;No;No;N/A;N/A;The page provides information about the police force in Luzern.
https://ksalpenquai.lu.ch/Archiv/Dominobahn;No;No;No;N/A;N/A;The page contains an archive of a project related to a domino train.
https://volksschulbildung.lu.ch/stichworte_a_z;No;No;No;N/A;N/A;The page provides an index of topics related to primary education.
https://volksschulbildung.lu.ch/unterricht_organisation/uo_planen_org_ilink/uo_po_schulbibliothek;Yes;No;No;N/A;N/A;The page discusses the role of school libraries and mentions the use of library software for cataloging and management.
https://ksseetal.lu.ch/Dokumente;No;No;No;N/A;N/A;The page provides various documents and regulations related to the Kantonsschule Seetal.
https://immobilien.lu.ch/download;No;No;No;N/A;N/A;The page offers various downloadable documents related to real estate and property management.
https://gerichte.lu.ch/recht_sprechung/lgve/Ajax?EnId=10976;No;No;No;N/A;N/A;The page discusses a legal case related to public procurement for a new theater in Luzern.
https://finanzen.lu.ch/feedback_formular;No;No;No;N/A;N/A;The page provides a feedback form for the Department of Finance in Luzern.
https://kssursee.lu.ch/Reglemente;No;No;No;N/A;N/A;The page provides various regulations and guidelines for Kantonsschule Sursee, including those for IT usage but not specifically about software.
https://steuern.lu.ch/publikationen/nav_wegleitungen/we_selbstaendigerwerbende;No;No;No;N/A;N/A;The page provides tax guidelines and forms for self-employed individuals, including those in agriculture.
https://www.lu.ch/verwaltung/BKD/Medienmitteilungen_Schuljahr_2019_20/Archiv_Medienmitteilungen/Medienmitteilungen_Schuljahr_2021_2022;Yes;No;No;N/A;N/A;The page contains an archive of media releases for the school year 2021/2022, including a section about the procurement of school administration software.
