page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://ksberomuenster.lu.ch/termine_news/veranstaltungen/veranstatlungen_sj_2022_23/praesentation_maturaarbeiten_2022;No;No;No;N/A;N/A;The page discusses the presentation of Matura works by students.
https://veterinaerdienst.lu.ch/tierarzneimittel/downloads;No;No;No;N/A;N/A;The page provides various forms and guidelines related to veterinary medicine.
https://weltvonmorgen-beruf.lu.ch/01_Digitale_Schlusspruefung_ABU;Yes;No;No;N/A;Education;The page discusses the digitalization of final exams in general education courses.
https://staatsarchiv.lu.ch/ueber_uns/ansprechpersonen;No;No;No;N/A;N/A;The page provides contact information for various departments within the State Archives.
https://polizei.lu.ch/praevention/verkehrspraevention/unterrichtsprogramme/weitere_unterrichte;No;No;No;N/A;N/A;The page outlines various educational programs offered by the Luzerner Police.
https://informatik.lu.ch/Aktuelle_Projekte/SAFe;Yes;No;Yes;Video;Statistics and data analysis;The page discusses the adoption of the Scaled Agile Framework.
https://sport.lu.ch/j_s/sportdb;Yes;No;No;N/A;Health;The page mentions the operation of the National Sports Database.
https://darmkrebsvorsorge.lu.ch/Leistungserbringende/Schulung;Yes;Yes;Yes;Video;Health;The page provides training videos for the MC-SIS software.
https://steuern.lu.ch/steuererklaerung/steuererklaerung_natp;Yes;No;Yes;Webpage;Finance and taxes;The page provides information on tax declaration software for individuals.
https://beruf.lu.ch/Dokumente_Formulare_Links?theme=&type=098A1E71162347319CBF7B929001813B&publisher=00000000000000000000000000000000&tag=;No;No;No;N/A;N/A;The page provides various documents, forms, and links related to vocational and further education.
https://gerichte.lu.ch/rechtsgebiete/ehe_und_familie/unterhalt/wird_nicht_bezahlt/bevorschussung;No;No;No;N/A;N/A;The page provides information on child support advances.
