page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://kssursee.lu.ch/Intern;Yes;No;Yes;Webpage;Education;The page provides information on various ICT support and software tools for educational purposes at Kantonsschule Sursee.
https://mse.lu.ch/links/links_medien;No;No;No;N/A;N/A;The page provides links to various media outlets and electronic journals.
https://mehrwertausgleich.lu.ch/Materialien;No;No;No;N/A;N/A;The page provides materials related to changes in planning and building laws.
https://informatik.lu.ch/Job;Yes;No;No;N/A;N/A;The page offers job opportunities in the IT sector, focusing on various aspects like cloud, digitalization, and applications.
https://immobilien.lu.ch/immobilienstrategie;No;No;No;N/A;N/A;The page discusses the strategy for managing the cantonal real estate portfolio in Luzern.
https://wahlen.lu.ch/rrat/wahlvorbereitung/wahlanleitung;No;No;No;N/A;N/A;The page provides information about the candidates for the 2023 elections in Luzern.
https://handelsregister.lu.ch/onlinebestellungen_und_preise;No;No;No;N/A;N/A;The page provides information on how to order certified and uncertified extracts from the commercial register.
https://mehrwertausgleich.lu.ch/Impressum;No;No;No;N/A;N/A;The page provides the imprint and credits for the website, including information on web design and hosting.
https://volksschulbildung.lu.ch/unterricht_organisation;Yes;No;Yes;Webpage;Education;The page provides information on the organization of primary education, including the introduction of new administrative software.
https://steuern.lu.ch/publikationen/nav_wegleitungen;No;No;No;N/A;N/A;The page provides various tax guides, forms, and questionnaires for natural persons.
https://gemeinden.lu.ch/Grundstueckerwerb_durch_Auslaender;No;No;No;N/A;N/A;The page provides information on the regulations and procedures for foreigners acquiring property in Switzerland.
