page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://steuern.lu.ch/publikationen/bestellservice;Yes;No;Yes;PDF;Finance and taxes;The page offers tax forms and software for filling out tax declarations.
https://finanzen.lu.ch/Impressum;No;No;No;N/A;N/A;The page provides contact information and credits for the website's design and hosting.
https://wauwilermoos.lu.ch/offener_vollzug/ov_betreuung;No;No;No;N/A;N/A;The page describes the services provided to inmates, including medical and psychological care.
https://wbz.lu.ch/Service;No;No;No;N/A;N/A;The page provides information on educational courses, financial support, and regulations at WBZ Kanton Luzern.
https://mehrwertausgleich.lu.ch/Wegleitung_und_andere_Anwendungshilfen;No;No;No;N/A;N/A;The page provides guidelines and legal clarifications related to value-added compensation.
https://datenschutz.lu.ch/auftrag;No;No;No;N/A;N/A;The page outlines the legal responsibilities and tasks of the Data Protection Officer in the Canton of Luzern.
https://kssursee.lu.ch/Schule/organisation;Yes;No;No;N/A;N/A;The page provides organizational information for Kantonsschule Sursee, including references to Microsoft 365 and other software tools for students.
https://strassenverkehrsamt.lu.ch/Formulare;No;No;No;N/A;N/A;The page provides various forms and instructions related to road traffic, including driver's licenses and vehicle registration.
https://veterinaerdienst.lu.ch/tierarzneimittel/tieraerzte;No;No;No;N/A;N/A;The page provides guidelines for veterinarians on the proper use and prescription of animal medications.
https://polizei.lu.ch/berufe_bei_der_polizei/Polizeiberuf_Unsere_Spur/2023/April/Beitrag_April;No;No;No;N/A;N/A;"The page provides an interview with a police officer discussing his role as a ""Brückenbauer"" focusing on community outreach and conflict resolution."
https://volksschulbildung.lu.ch/unterricht_organisation/uo_schuladminsoftware;Yes;No;No;N/A;N/A;The page discusses the discontinuation of the Educase school administration software at Luzerner Volksschulen due to differing opinions on project success.
