page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.zh.ch/de/migration-integration/integration/integrationsagenda/online-handbuch-iazh/grundlagen-der-ias.html;No;No;No;N/A;The page discusses the Integrationsagenda Schweiz (IAS), a joint initiative by the federal and cantonal governments to improve the integration of temporarily admitted persons and refugees in Switzerland, focusing on the implementation in the Canton of Zürich.
https://www.zh.ch/de/planen-bauen/baubewilligung/infos-baubehoerden-fachstellen/infos-fuer-gemeinden-energetische-vorschriften.html;No;No;No;N/A;The page provides information and resources for municipalities regarding energy building regulations in the Canton of Zürich, including templates and forms for permits and compliance.
https://www.zh.ch/de/migration-integration/einbuergerung/informationen-fuer-behoerden-zur-einbuergerung/cug_polizei.html;No;No;No;N/A;The page is a login portal for the police department related to citizenship matters in the Canton of Zürich.
https://www.zh.ch/de/steuern-finanzen/steuern/steuern-natuerliche-personen/wertschriften-verrechnungssteuer.html;No;No;No;N/A;The page details the withholding tax and foreign withholding tax in Switzerland, focusing on securities, cryptocurrencies, inheritance, and the new gaming law. It also provides information on the refund and crediting of withholding tax in the Canton of Zürich.
https://www.zh.ch/de/umwelt-tiere/umweltschutz/tankanlagen/betrieb-kontrollen-tankanlagen.html;No;No;No;N/A;The page outlines the responsibilities of tank owners in the Canton of Zürich, including maintenance, inspections, and regulations related to environmental protection and safety.
https://www.zh.ch/de/gesundheit/coronavirus/informationen-fuer-akteure-im-gesundheitswesen.html;No;No;No;N/A;The page provides comprehensive information for healthcare professionals in the Canton of Zürich regarding COVID-19, including guidelines, testing criteria, therapies, vaccination recommendations, and protective measures.
https://www.zh.ch/de/bildung/informationen-fuer-schulen/informationen-volksschule/volksschule-anstellung-arbeit/volksschule-lohn-und-zulagen/volksschule-zulagen-und-dienstaltersgeschenk/anmeldung-fuer-familienzulagen.html;No;No;No;N/A;The page provides instructions for cantonally employed teachers and school leaders in Zürich on how to apply for family allowances, including the necessary documents and the application process.
https://www.zh.ch/de/planen-bauen/baubewilligung/private-kontrolle/pk-belastete-standorte.html;No;No;No;N/A;The page provides information on private control in the field of construction on contaminated sites in the Canton of Zürich, including regulations, requirements for authorized professionals, and guidelines for disposal and building on such sites.
https://www.zh.ch/de/steuern-finanzen/steuern/quellensteuer/quellensteuer-abrechnen/quellensteuerabrechnung-elm.html;Yes;No;No;N/A;"The page provides instructions for employers in the Canton of Zürich on how to submit withholding tax data electronically using the ""Uniform Wage Reporting Procedure"" (ELM), including the requirements for using Swissdec-certified software."
https://www.zh.ch/de/bildungsdirektion/generalsekretariat-der-bildungsdirektion/bildungsrat/suche-bildungsratsbeschluesse/2015-brb-23-volksschule-neuschaffung-eines-lehrmittels-fuer-den-fachbereich.html;No;No;No;N/A;"The page details the decision by the Bildungsrat to create a new teaching material for the subject area ""Nature and Technology"" for kindergarten level in the Canton of Zürich, outlining the need, requirements, didactic approach, content, structure, and project organization."
