page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.zh.ch/de/arbeiten-beim-kanton/fuer-hr-profis/handbuch-personalrecht/definition/begruendung-arbeitsverhaeltnis/stellenbeschreibung/stellenbeschreibungen-weisung.html;No;No;No;N/A;The page provides guidelines for job descriptions within the Canton of Zurich's administration, including the purpose, content, and instructions for completing job descriptions.
https://www.zh.ch/de/soziales/sozialhilfe/sozialhilfehandbuch/flexdata-definition/13-integrationsmassnahmen/13-3-interinstitutionelle-zusammenarbeit-iiz/13-3-02-iiz-netzwerk-des-kantons-zuerich.html;No;No;No;N/A;The page details the inter-institutional collaboration network (IIZ) in the Canton of Zurich, focusing on the integration of individuals with complex, multifaceted challenges into the job market. It outlines the development, target group characteristics, and legal foundations of the IIZ network.
https://www.zh.ch/de/umwelt-tiere/naturschutz/biodiversitaetsfoerderung/projekte/naturschutz-projekte/flora_2022.html;No;No;No;N/A;The page is not accessible (404 error).
https://www.zh.ch/de/webangebote-entwickeln-und-gestalten/inhalt/designsystem/community/kriterien-fuer-beitraege-ans-designsystem.html;Yes;No;No;N/A;The page outlines criteria for contributing to the design system for websites and web applications in the Canton of Zurich. It details the requirements that components and patterns must meet, including usefulness, consistency with the existing design system, and versatility.
https://www.zh.ch/de/planen-bauen/bauvorschriften/bodenschutz/umgang-schadstoffbelasteter-boden.html;No;No;No;N/A;The page provides guidelines and regulations for handling contaminated soil in the Canton of Zurich. It includes instructions for professionals, builders, and municipal construction offices, detailing the process for assessing and managing soil contamination, legal foundations, and available resources.
https://www.zh.ch/de/gesundheit/coronavirus/coronavirus-impfung/stammdaten-erfassen-in-impfportal.html;No;No;No;N/A;The content of the page could not be retrieved.
https://www.zh.ch/de/gesundheit/spitaeler-kliniken/qualitaet-listenspitaeler.html;No;No;No;N/A;The page outlines the quality requirements and controls for listed hospitals in the Canton of Zurich. It includes information on quality controlling, specifications for different medical areas, quality strategies, and guidelines for the correct recording of operators.
https://www.zh.ch/de/steuern-finanzen/steuern/steuern-juristische-personen/steuerwissen-juristische-personen.html;No;No;No;N/A;The page provides information on tax regulations for legal entities in the Canton of Zurich, including transitional provisions for status companies, implementation of STAF, participation deduction, expense regulations, and tax relief measures.
https://www.zh.ch/de/mobilitaet/gesamtverkehrsplanung/verkehrsgrundlagen/verkehrsdaten.html;Yes;No;Yes;PDF (Handbuch VDE-Anlagen);The page provides information on traffic data collection in the Canton of Zurich, including the use of sensors and software for monitoring motorized and bicycle traffic. It mentions the development of new hardware and software influencing traffic data collection and provides a downloadable manual related to traffic engineering.
https://www.zh.ch/de/umwelt-tiere/landwirtschaft/direktzahlungen.html;No;No;No;N/A;The page provides information on direct payments in agriculture in the Canton of Zurich, including types of contributions, requirements, deadlines, ecological performance requirements, adjustments to regulations, and related documents and guides.
