page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.oetwiladl.ch/;No;No;No;N/A;The website provides information about upcoming events, announcements, and local news in Oetwil an der Limmat, including details about Waldbrandgefahr, Kellerfest, ZVV-ActionPass, Vogelgrippe, and Limeco 2050.
https://www.zh.ch/de/umwelt-tiere/naturschutz/unterlagen-beauftragte-naturschutz.html;No;No;No;N/A;The page provides information and documents for those involved in nature conservation, including forms for planning, engineering, consulting, and service contracts, guidelines for unincorporated contractors, general contract conditions, and details about the BioDivCollector and other related websites.
https://www.zh.ch/de/steuern-finanzen/steuern/treuhaender/steuerbuch/steuerbuch-definition/zstb-26-1.html;No;No;No;N/A;The page details a directive from the Finance Directorate regarding the lump-sum taxation of professional expenses for self-employed individuals, including regulations for travel between home and work, meal expenses, other professional expenses, and deductions for professional training, effective from the tax period 2022.
https://www.zh.ch/de/sicherheit-justiz/delikte-praevention/betrugsformen.html;No;No;No;N/A;The page outlines various forms of fraud, including phone scams, phishing, swindling, door-to-door trickery, and other deceptive practices. It provides advice on how to protect oneself and what to do if one has been victimized, including contacting the police.
https://www.zh.ch/de/familie/angebote-fuer-familien-mit-kindern/kinder-und-jugendhilfezentren/veranstaltungen-kurse-kjz/fit-for-family/fit-for-family-online.html;No;No;No;N/A;"The page offers information about ""Fit for Family online,"" a series of online workshops for parents. These ""Erziehungs-Snacks"" or educational snacks are conducted via Zoom and provide practical tips and a platform for parents to exchange ideas."
https://www.zh.ch/de/umwelt-tiere/naturschutz/vernetzungsprojekte.html;No;No;No;N/A;The page provides comprehensive information about networking projects in the Canton of Zurich, aimed at preserving and promoting biodiversity. It includes details about the purpose, implementation, guidelines, requirements, and various documents related to the projects, such as guidelines, checklists, and instructions for creating project reports.
https://www.zh.ch/de/soziales/sozialhilfe/sozialhilfehandbuch/flexdata-definition/3-zustaendigkeit/3-1-zustaendigkeitsordnung-in-der-sozialhilfe/3-1-04-unterstuetzungszustaendigkeit-fuer-personen-des-asyl-und-fluechtlingsbereichs/versions/4.html;No;No;No;N/A;Unfortunately, the content of this page could not be retrieved.
https://www.zh.ch/de/migration-integration/integration/integrationsagenda/akkreditierung-von-foerdermassnahmen/reakkreditierung-deutsch-lokal.html;No;No;No;N/A;The page returned a 404 error, indicating that the content is not available.
https://www.zh.ch/de/bildung/berufs-studien-laufbahnberatung/ausbildungsbeitraege/hilfe-beim-beantragen-von-ausbildungsbeitraegen.html;No;No;No;N/A;The page provides detailed instructions on how to apply for educational grants online through a secure electronic channel. It includes a step-by-step guide, video tutorial, deadlines, required documents, and information on how to fill out the application, submit necessary attachments, and follow up on the application process.
https://www.zh.ch/de/bildungsdirektion/generalsekretariat-der-bildungsdirektion/bildungsrat/suche-bildungsratsbeschluesse/;No;No;No;N/A;Unfortunately, the content of this page could not be retrieved.
