page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.zh.ch/de/webangebote-entwickeln-und-gestalten/inhalt/designsystem/muster/servicebox.zhweb-noredirect.zhweb-cache.html?node-id=18473%3A158885;Yes;No;No;N/A;"The page describes the ""Servicebox"" feature used in websites and web applications."
https://www.zh.ch/de/wirtschaft-arbeit/wirtschaftsstandort/wirtschaftszweige/kreativwirtschaft.html;Yes (Partially, in the context of creative industries);No;No;N/A;The page discusses the creative economy in Zurich, including the software and games industry.
https://www.zh.ch/de/gesundheit/spitaeler-kliniken/spitalplanung/archiv-projekt-spitalplanung-2023.html;No;No;No;N/A;The page details the hospital planning project for 2023 in Zurich.
https://www.zh.ch/de/arbeiten-beim-kanton/fuer-hr-profis/handbuch-personalrecht/definition/datenschutz-sap-hcm/sap-hcm/sicherstellung-einheitliches-sap-om-weisung.html;Yes;No;No;N/A;The page contains a directive regarding the uniform implementation of SAP Organizational Management (OM).
https://www.zh.ch/de/bildung/informationen-fuer-schulen/informationen-volksschule/volksschule-anstellung-arbeit/volksschule-lohn-und-zulagen/mobile-abo.html;No;No;No;N/A;The page provides information about mobile subscriptions available to teachers and school leaders in the Canton of Zurich.
https://www.zh.ch/de/gesundheit/lebensmittel/exportzertifikate.html;No;No;No;N/A;The page provides information on how to apply for export certificates for businesses located in the Canton of Zurich.
https://www.zh.ch/de/soziales/sozialhilfe/sozialhilfehandbuch/flexdata-definition/11-weitere-leistungen-soziale-sicherheit/11-2-bedarfsleistungen/11-2-04-ausbildungsbeitraege.html;No;No;No;N/A;The page outlines the principles and regulations regarding educational contributions in the Canton of Zurich.
https://www.zh.ch/de/politik-staat/kanton/kantonale-verwaltung/versicherungen-schadenfaelle.html;No;No;No;N/A;The page provides information about insurance and damage cases in the Canton of Zurich.
https://www.zh.ch/de/steuern-finanzen/steuern/quellensteuer/quellensteuer-abrechnen/equest-abrechnen.html;Yes;Yes (web portal guide);Yes;Webpage;The page provides a comprehensive guide on how to use the eQuest web portal for withholding tax accounting in the Canton of Zurich.
https://www.zh.ch/de/umwelt-tiere/abfall-rohstoffe/abfaelle/informationen-gemeinden/abfallverordnung.html;No;No;No;N/A;The page provides guidance on creating municipal waste regulations in the Canton of Zurich.
