page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.zh.ch/de/politik-staat/statistik-daten/datenkompetenz/datenkompetenz-verwaltung.html;Yes;No;No;N/A;The page offers a course to enhance data competence in the public sector, focusing on the use of the R statistical software. It also provides resources and tools for R users within the Canton of Zurich's administration.
https://www.zh.ch/de/bildung/informationen-fuer-schulen/informationen-volksschule/volksschule-fuehrung/schulprogramm.html;No;No;No;N/A;The page details the strategic planning and implementation of educational goals within schools in the Canton of Zurich, focusing on the structure, planning cycles, and execution of school programs.
https://www.zh.ch/de/arbeiten-beim-kanton/fuer-hr-profis/handbuch-personalrecht/definition/lohn/lohn-grundlagen/handbuch-vereinfachte-funktionsanalyse.html;No;No;No;N/A;The page provides a handbook for simplified functional analysis, detailing the guidelines for job descriptions, value assessments, and categorization within various functional areas. It is intended for line managers and HR professionals.
https://www.zh.ch/de/politik-staat/gesetze-beschluesse/beschluesse-des-regierungsrates/rrb/regierungsratsbeschluss-550-2017.html;Yes;No;No;N/A;The page details the decision to replace the accounting software IRIS with SAP within the Directorate of Justice and the Interior, as per the government resolution No. 550/2017.
https://www.zh.ch/de/arbeiten-beim-kanton/ein-kanton-viele-moeglichkeiten/arbeiten-bei-der-baudirektion/praktikum-kulturwissenschaften.html;No;No;No;N/A;The page outlines various internship opportunities in cultural sciences within the Canton of Zurich's Department of Spatial Development and Building Department, focusing on areas such as archaeology, monument preservation, and art collection.
https://www.zh.ch/de/politik-staat/wie-behoerden-informationen-verwalten.html;No;No;No;N/A;The page outlines the principles of information management within public authorities, including electronic archiving, and provides guidelines and templates for managing information in accordance with legal requirements.
https://www.zh.ch/de/umwelt-tiere/klima/gemeinden.html;No;No;No;N/A;The page provides information on climate consultation for municipalities in the Canton of Zurich, including tools and guidelines for climate strategy, adaptation to climate change, and support for achieving net-zero emissions by 2050.
https://www.zh.ch/de/migration-integration/einbuergerung/informationen-fuer-behoerden-zur-einbuergerung/cug_gemeinden.html;No;No;No;N/A;The page is a login portal for municipalities related to naturalization procedures in the Canton of Zurich. It provides instructions for login credentials and contact information for assistance.
https://www.zh.ch/de/politik-staat/gesetze-beschluesse/beschluesse-des-regierungsrates/rrb/regierungsratsbeschluss-454-2016.html;Yes;No;No;N/A;The page details the decision related to the procurement of the CR-Business software for the Commercial Register Office, as per government resolution No. 454/2016 within the Directorate of Justice and the Interior.
https://www.zh.ch/de/migration-integration/integration/integrationsagenda/akkreditierung-von-foerdermassnahmen/reakkreditierung-praxisassessment.html;No;No;No;N/A;The page is not accessible, resulting in a 404 error.
