page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.zh.ch/de/steuern-finanzen/steuern/quellensteuer/quellensteuer-tarife.html;No;No;No;N/A;The page provides information about withholding tax rates in the Canton of Zurich, Switzerland.
https://www.zh.ch/de/umwelt-tiere/naturschutz/biodiversitaetsfoerderung/projekte/naturschutz-projekte/flora-2021.html;No;No;No;N/A;The page describes a project for the conservation of endangered plant species in the Canton of Zurich, Switzerland.
https://www.zh.ch/de/umwelt-tiere/umweltschutz/gebietsfremde-arten.html;No;No;No;N/A;The page provides information about non-native species in the Canton of Zurich, Switzerland.
https://www.zh.ch/de/migration-integration/integration/integrationsagenda/akkreditierung-von-foerdermassnahmen/reakkreditierung-jobcoaching.html;No;No;No;N/A;The page is not accessible, and a 404 error is displayed.
https://www.zh.ch/de/planen-bauen/bauvorschriften/bauvorschriften-abwasser-versickerung/bauvorschriften-versickerung.html;No;No;No;N/A;The page outlines the regulations for the seepage of rainwater in the Canton of Zurich, Switzerland.
https://www.zh.ch/de/umwelt-tiere/umweltschutz/umweltbericht/umweltbericht-wasser.html;No;No;No;N/A;The page provides an environmental report on water in the Canton of Zurich, Switzerland.
https://www.zh.ch/de/planen-bauen/bauvorschriften/bauvorschriften-gebaeude-energie/energienachweise.html;No;No;No;N/A;The page provides information on energy certificates in the Canton of Zurich, Switzerland.
https://www.zh.ch/de/gerichte-notariate/verwaltungsgericht/informatinsbestaende.html;No;No;No;N/A;The page details the information holdings of the Administrative Court of the Canton of Zurich, Switzerland.
https://www.zh.ch/de/wirtschaft-arbeit/wirtschaftliche-landesversorgung/notvorrat/lebensmittel.html;No;No;No;N/A;The page provides information on emergency food supplies in the Canton of Zurich, Switzerland.
https://www.zh.ch/de/bildungsdirektion/generalsekretariat-der-bildungsdirektion/bildungsrat/suche-bildungsratsbeschluesse/2005-brb-8-volksschule-generalisierung-von-medien-und-ict-an-der-primars.html;Yes;No;No;N/A;The page discusses the integration of media and information and communication technology (ICT) in primary schools in the Canton of Zurich, Switzerland.
