page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.zh.ch/de/steuern-finanzen/steuern/treuhaender/anliegen-treuhand-register.html;Yes;No;No;N/A;The page provides support for tax declaration software and includes a contact form for issues related to the Treuhand-Register, including registration process, login problems, and file attachments.
https://www.zh.ch/de/planen-bauen/bauvorschriften/bauen-an-besonderer-lage/bauen-standorte-mit-neophyten.html;No;No;No;N/A;The page provides guidelines for building on locations with invasive plants (Neophyten) in Zurich, including regulations, disposal instructions, and contact information for related authorities.
https://www.zh.ch/de/planen-bauen/tiefbau.html;Yes;No;Yes;PDF;The page outlines the civil engineering projects in the Canton of Zurich, including road construction, maintenance, and planning. It also provides downloadable documents related to Building Information Modeling (BIM) and other technical standards.
https://www.zh.ch/de/planen-bauen/wasserbau/gewaesserraum.html;No;No;No;N/A;The page details the regulations and guidelines for protecting water bodies in the Canton of Zurich, including the definition, benefits, and restrictions of the water body area (Gewässerraum), as well as related legal provisions and videos.
https://www.zh.ch/de/steuern-finanzen/steuern/treuhaender/steuerbuch/steuerbuch-definition/zstb-109c-3.html;Yes;Yes (electronic guide);Yes;PDF;The page contains a guide for creating tax declarations using electronic tools (PC), including requirements for PC-generated tax forms, guidelines for software developers, and a downloadable PDF document.
https://www.zh.ch/de/migration-integration/integration/integrationsagenda/akkreditierung-von-foerdermassnahmen/reakkreditierung-bildungsmodule.html;No;No;No;N/A;The page is not accessible (404 error).
https://www.zh.ch/de/politik-staat/kanton/kantonale-verwaltung/digitale-verwaltung/digitalisierungsprojekte.html;Yes;No;No;N/A;The page outlines various digital transformation projects within the Canton of Zurich's administration, including initiatives like Zürikonto, Data Science and Business Intelligence Infrastructure, and Data Governance.
https://www.zh.ch/de/steuern-finanzen/steuern/steuern-natuerliche-personen/steuererklaerung-natuerliche-personen.html;Yes;Yes (electronic guide);Yes;PDF, Webpage;The page provides comprehensive information on tax declarations for natural persons in the Canton of Zurich, including online and offline software for tax filing, downloadable forms, and guides. It also offers links to various PDF documents and software downloads for different operating systems.
https://www.zh.ch/de/steuern-finanzen/steuern/steuern-juristische-personen/steuerwissen-juristische-personen/steuervorbescheid-beantragen.html;No;No;No;N/A;The page provides instructions for applying for a tax ruling in the Canton of Zurich, including necessary information, contact details, and procedures for different types of taxes such as income, wealth, securities, inheritance, and property gain taxes.
https://www.zh.ch/de/gesundheit/coronavirus/coronavirus-impfung.html;No;No;No;N/A;The page provides detailed information about COVID-19 vaccination in the Canton of Zurich, including current recommendations, vaccination centers, eligibility criteria, and available vaccines. It also includes guidelines for specific groups such as vulnerable persons, pregnant women, and children.
