page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.zh.ch/de/bildung/berufslehre/berufsbildungsfonds.html;No;No;No;N/A;The page discusses the Berufsbildungsfonds in the Canton of Zürich, focusing on its contributions to vocational training costs, including courses for vocational trainers and practical qualification procedures.
https://www.zh.ch/de/bildungsdirektion/generalsekretariat-der-bildungsdirektion/bildungsrat/suche-bildungsratsbeschluesse/2015-brb-24-volksschule-neuschaffung-eines-lehrmittels-natur-und-technik.html;No;No;No;N/A;"The page details the creation of a new teaching material ""Natur und Technik"" for secondary level I in the Canton of Zürich, focusing on the integration of physics, chemistry, and biology, and the development of a digital platform with films, simulations, and interactive experiments."
https://www.zh.ch/de/arbeiten-beim-kanton/fuer-hr-profis/handbuch-personalrecht/definition/beendigung-arbeitsverhaeltnis/tod-von-mitarbeitenden.html;No;No;No;N/A;The page outlines the procedures and guidelines related to the death of employees within the Canton of Zürich, including checklists and instructions for handling salary and other administrative matters.
https://www.zh.ch/de/gesundheit/ethik-humanforschung/einteilung-forschungsprojekt.html;No;No;No;N/A;The page provides information on the categorization of research projects in the field of human research, including clinical and non-clinical research projects, and guidelines for medical products and in-vitro diagnostics.
https://www.zh.ch/de/steuern-finanzen/gemeindefinanzen/finanzhaushalt-gemeinden/umstellung-zweckverband.html;No;No;No;N/A;The page could not be accessed, and a 404 error was encountered.
https://www.zh.ch/de/politik-staat/kanton/kantonale-verwaltung/versicherungen-schadenfaelle/verkehrsunfaelle-mit-staatsfahrzeugen-melden.html;No;No;No;N/A;The page provides instructions on how to report traffic accidents involving state vehicles in the Canton of Zürich, including guidelines for checking the scope of application, preparing documents, and submitting the claim.
https://www.zh.ch/de/planen-bauen/geoinformation/kataster/oeffentlich-rechtliche-eigentumsbeschraenkungs-kataster/anleitung-oereb-kataster-auszug.html;No;No;No;N/A;The page provides instructions on how to obtain an extract from the ÖREB cadastre in the Canton of Zürich, including generating the extract in the GIS browser or as a web service, with examples and links to the relevant documents.
https://www.zh.ch/de/planen-bauen/bauvorschriften/bodenschutz/umgang-schadstoffbelasteter-boden/anleitung-fachpersonen-fuer-bodenverschiebungen.html;No;No;No;N/A;The page provides comprehensive guidelines for handling soil displacements in the Canton of Zürich, including legal foundations, procedures, sampling, laboratory analysis, and instructions for dealing with contaminated soil. It also offers downloadable instructions and access to GIS data related to soil protection.
https://www.zh.ch/de/migration-integration/integration/integrationsagenda/akkreditierung-von-foerdermassnahmen/reakkreditierung-externe-arbeitseinsaetze.html;No;No;No;N/A;The page could not be accessed, and a 404 error was encountered.
https://www.zh.ch/de/planen-bauen/wasserbau/grundlagen-naturgefahren/gefahrenkarte.html;No;No;No;N/A;The page provides information about the hazard map in the Canton of Zürich, including details on natural events like floods and mass movements, guidelines for municipalities, downloadable instructions, and access to GIS data related to natural hazards.
