page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.stadtgaertnerei.bs.ch/stadtgruen/stadtbaeume/baumersatz.html;No;No;No;N/A;The page discusses the maintenance and replacement of trees in the city for a sustainable urban environment.
https://www.stadtgaertnerei.bs.ch/stadtgruen/freizeit-spiel-und-bewegung.html;No;No;No;N/A;The page focuses on public spaces for recreation, play, and exercise in Basel.
https://www.archaeologie.bs.ch/ueber-uns/medienmitteilungen/archiv/rettungsgrabung-spitalfriedhof.html;No;No;No;N/A;The page details an archaeological rescue excavation in a 150-year-old hospital cemetery in Basel.
https://www.steuerverwaltung.bs.ch/baltax-help-point.html;Yes;No;Yes;PDF;The page provides support for BalTax, an online solution for electronic tax filing in Basel.
https://www.bgi.bs.ch/baubewilligungsverfahren/verfahren-bau/verfahren-wie.html;No;No;No;N/A;The page outlines the procedures for obtaining building permits in Basel.
https://www.gesundheit.bs.ch/gesundheitsfoerderung/gesundheitsinformationen/tipp-des-monats/alle-tipps/spiel-in-der-Natur-mit-Kindern.html;No;No;No;N/A;The page offers tips on outdoor activities for children to improve their mental and physical health.
https://www.steuerverwaltung.bs.ch/steuererklaerung/natuerliche-personen/steuererklaerung/formulare.html;Yes;Yes;Yes;PDF;The page offers various tax forms and guides, including software for electronic tax filing.
https://www.jsd.bs.ch/jsd-medien/public-newsroom/klosterfiechten-laedeli.html;No;No;No;N/A;The page discusses community service as an alternative to paying fines, focusing on a story about a woman named Hannah.
https://www.jfs.bs.ch/fuer-sportlerinnen-und-sportler/sportanlagen/kunsteisbahnen/kunsteisbahn-margarethen.html;No;No;No;N/A;The page provides information about the Margarethen ice rink, including its opening times and ticket prices.
http://www.workplacebs.bs.ch/Prozesse/Neue-Software.html;Unable to determine;Unable to determine;Unable to determine;N/A;Unable to retrieve content from the page.
https://www.staatsarchiv.bs.ch/ablieferung/anleitungen-formulare.html;No;Yes;Yes;PDF;The page offers various forms and guidelines for records management, including PDF instructions on how to handle different types of documents.
https://www.gva.bs.ch/ueber-uns/fachausbildung/berufslehre.html;Yes;No;No;N/A;The page discusses vocational training in Geoinformation and System Technology, including the use of various software and systems.
https://www.steuerverwaltung.bs.ch/steuererklaerung/schenkungssteuer/formulare.html;Yes;Yes;Yes;PDF;The page provides forms and software for filing gift taxes, including PDF and E-Formular options.
https://www.steuerverwaltung.bs.ch/steuerwissen/steuerunterricht.html;Unable to determine;Unable to determine;Unable to determine;N/A;Unable to retrieve content from the page.
https://www.ed.bs.ch/veranstaltungskalender/2023-01-10/2023-02-04-Offenes-Atelier-im-Kreativatelier-des-Sternenmehrs.html;No;No;No;N/A;The page provides information about an open workshop for creative activities, aimed at children and adults.
https://www.jsd.bs.ch/jsd-medien/public-newsroom/chatbot.html;Yes;No;No;N/A;The page discusses the implementation of chatbots in the Department of Justice and Security to improve customer service.
