page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
http://www.workplacebs.bs.ch/Angebot.html;No;No;No;N/A;Data retrieval is incomplete.
https://www.aue.bs.ch/energie/gebaeude-energie/energetische-betriebsoptimierung.html;No;No;No;N/A;Discusses energetical optimization in buildings.
https://www.staatsarchiv.bs.ch/ueber-uns/engagements/projekte/digitalisierung-findmittel.html;Yes;No;No;N/A;Discusses a workshop on the digitalization of archival finding aids.
https://www.steuerverwaltung.bs.ch/steuererklaerung/quellensteuer/formulare.html;No;No;No;N/A;Data retrieval is incomplete.
https://www.bs.ch/Portrait/wirtschaftsstandort/wichtige-branchen-und-unternehmen-.html;Yes;No;No;N/A;Discusses the digital transformation in Basel's core industries.
https://www.stadtgaertnerei.bs.ch/stadtgruen/park-gruenanlagen/landhof.html;No;No;No;N/A;Discusses the Landhof area as a community green space.
https://www.staatskanzlei.bs.ch/politische-rechte/wahlen-abstimmungen/e-voting/e-voting-portal.html;Yes;Yes;No;Webpage;Provides information on how to use the E-Voting portal.
https://www.polizei.bs.ch/verkehr/rhein/allgemeine-informationen.html;No;No;No;N/A;Provides general information about boating on the Rhein river.
https://www.arbeitgeber.bs.ch/berufsbildung-mit-zukunft/lehrberufe/zeichner-efz/ingenieurbau.html;Yes;No;No;N/A;Discusses the role of CAD software in the training of draftsmen.
https://www.schappo.bs.ch/schappo_macht_schule/beteiligte-schulklassen/sekundarschule-leonhard.html;No;No;No;N/A;Discusses a school project focused on community service.
