page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=b1eccd96-8625-3758-ba19-d2f38a5e6205;Yes;No;No;N/A;The page discusses the Canton of Bern's digital strategy, including the use of open-source software.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=749eae6d-4522-30a3-94da-9d619b64ebbd;Yes;No;No;N/A;The page discusses a pilot project involving the use of the 'Logib' software to ensure gender pay equality in procurement processes.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=4cff8884-3e5c-38bd-a3a5-52f4d42da30d;Yes;No;No;N/A;The page discusses the ownership strategy of Bedag Informatik AG, including its software development sector.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=158f6476-391e-4398-adc2-3a93a08d8dba;Yes;No;No;N/A;The page discusses a 26 million CHF credit for the second phase of an Enterprise Resource Planning System (ERP) using SAP software.
https://www.kultur.bkd.be.ch/de/start/themen/kulturfoerderung/kulturvermittlung/kultur-und-schule/foerdermoeglichkeiten-fuer-kulturanbietende/angebotspalette-fuer-kulturgutscheine/anleitung-wie-erfasse-ich-ein-angebot.html;No;No;No;N/A;The page provides a guide on how to submit cultural offers for schools in the Canton of Bern.
https://www.police.be.ch/de/start/karriere/lehrstellen.html;Yes;No;No;N/A;The page provides information on apprenticeships in various fields including Informatik (Information Technology) at the Kantonspolizei Bern.
https://www.naturgefahren.sites.be.ch/de/start/themen/informationen-gemeinden-fachpersonen/vorgaben-und-arbeitshilfen.html;No;No;No;N/A;The page provides guidelines and work aids for community representatives and specialists in the fields of engineering and geology, focusing on natural hazards.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=e4464584-f48b-3c37-a6c5-4582723d5c13;Yes;No;No;N/A;The page discusses the Canton of Bern's initiative to promote open-source software, allowing departments to offer their applications as 'Open Source' on GitHub.
https://www.rsta.dij.be.ch/de/tools/rechtliches.html;No;No;No;N/A;The page provides legal disclaimers and data protection information for the website.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=8f6a3694-e57c-37b0-8137-f99611ffff2f;Yes;No;No;N/A;The page discusses various topics including the appointment of a new head for the Office for Informatics and Organization (KAIO) and the approval of a credit for a new tax assessment system for withholding tax.
