page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=1197a7c3-53ac-3819-a3c4-323866bddb83;No;No;No;N/A;Page discusses new job opportunities in the Kanton Bern.
https://www.bkd.be.ch/de/start/dienstleistungen/anmeldung-fuer-die-bildungsgaenge-der-sekundarstufe-2.html;No;No;No;N/A;Page provides information on secondary education registration.
https://www.bst.bkd.be.ch/de/start/themen/lern-arbeitstechniken/allgemeine-arbeitstechniken/zeit-einteilen.html;No;No;No;N/A;Page offers tips on time management.
https://www.faechernet.bkd.be.ch/de/start/dienstleistungen/deutsch/fernunterricht/2-zyklus.html;No;No;No;N/A;Page discusses remote learning for German language.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=f708ae1b-a14d-327c-9603-1258b9991e96;No;No;No;N/A;Page contains a media release.
https://www.kaio.fin.be.ch/de/tools/rechtliches.html;No;No;No;N/A;Page contains legal information.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=90015e2c-16fb-39a7-b079-01a551f9d605;No;No;No;N/A;Page contains a media release.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=5f27e579-abef-3ef1-b0b8-745b3c65ab95;No;No;No;N/A;Page contains a media release.
https://www.kesb.dij.be.ch/de/tools/rechtliches.html;No;No;No;N/A;Page contains legal disclaimers and data processing information.
https://www.bkra.dij.be.ch/de/tools/rechtliches.html;No;No;No;N/A;Page contains legal disclaimers and data processing information.
