page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=19c706a1-bbd9-4aea-84c1-713975557521;No;No;No;N/A;Discusses the Bern government's stance on certificate requirements in the family circle.
https://www.staatsarchiv.sta.be.ch/de/start/recherche/einstieg-in-die-archivarbeit.html;No;No;No;N/A;Provides guidance on how to begin archival research.
https://www.ideenpool-kliwa.sites.be.ch/de/start/innovationswettbewerb/themenpraemierung.html;No;No;No;N/A;Discusses an innovation prize and thematic awards in the field of forestry.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=c49e9947-f0f6-4518-b5ff-5ad675923eb7;Yes;No;No;N/A;Announces Data Hackdays event focusing on data for public good.
https://www.kja.dij.be.ch/de/tools/rechtliches.html;No;No;No;N/A;Provides legal disclaimers and information on data processing for the website.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=7a0f4635-35df-3bd4-b9e1-daf17d1f558c;Yes;No;No;N/A;Discusses the lack of a comprehensive overview in procurement management due to limitations in the current ERP system.
https://www.agi.dij.be.ch/de/start/geoportal/datenmodelle/beschreibung-kantonaler-datenmodelle.html;Yes;Yes;Yes;Webpage;Describes various data models used in the Canton of Bern for official surveying, land use planning, and other applications.
https://www.sta.be.ch/de/start/themen/wahlen-und-abstimmungen/infos-fuer-gemeinden/wahl--und-abstimmungssoftware-bewas.html;Yes;Yes;Yes;Webpage;Provides information, manuals, and troubleshooting tips for the BEWAS software used in elections and referendums.
https://www.emmentalwaerts.bvd.be.ch/de/tools/rechtliches.html;No;No;No;N/A;Provides legal disclaimers and data processing information for the website.
https://www.jobs.sites.be.ch/de/start/fuer-studierende/studierendenprojekte-bachelor-und-masterarbeit/erstellung-konzept-fuer-die-kostenleistungsrechnung.html;Yes;No;No;N/A;Discusses a Bachelor thesis project focused on evaluating software for cost-performance accounting.
https://www.bkd.be.ch/de/start/news/zeitungsartikel-einsteiger/zeitungsartikel-einsteiger0.html;No;No;No;N/A;"Discusses an event ""Rendez-vous Job!"" aimed at introducing students to various trades and professions."
https://www.gr.be.ch/de/tools/rechtliches.html;No;No;No;N/A;Provides legal disclaimers and data processing information for the website.
https://www.dij.be.ch/de/start/ueber-uns/die-direktorin-stellt-sich-vor/legislaturbilanz/digitalisierung.html;Yes;Yes;Yes;Webpage;Discusses the digital transformation of the Canton of Bern's administration, including various digital services and software solutions for citizens, municipalities, and businesses.
https://www.staatsarchiv.sta.be.ch/de/tools/rechtliches.html;No;No;No;N/A;Provides legal disclaimers and data processing information for the website.
https://www.jobs.sites.be.ch/de/start/berufsbildung/unsere-lehrberufe.html;Yes;No;No;N/A;Discusses various training professions, including roles related to software and ICT.
https://www.weu.be.ch/de/tools/rechtliches.html;No;No;No;N/A;Provides legal disclaimers and data processing information for the website.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=ba54fef5-a440-388d-8f21-b610dc9c24aa;No;No;No;N/A;Discusses a new solution for the housing and care of unaccompanied minor asylum seekers starting in 2018.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=a74e7e12-44e6-3e2f-ac9e-14398f0b2bae;Yes;No;No;N/A;Discusses the approval of a new license and maintenance contract for the revised software of the debt collection and bankruptcy offices.
https://www.gsi.be.ch/de/start/dienstleistungen/formulare-gesuche-bewilligungen-organisationsstruktur/gesundheitsamt-formulare-gesuche-bewilligungen/heime.html;Yes;Yes;Yes;Webpage;Provides information on digital tools and software for care homes, including guidelines for using the eRV-Pflege portal and compatible browsers.
