page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=775dabe7-447c-36e3-af2e-3af9e1c11d92;No;No;No;N/A;Page about government services.
https://www.kultur.bkd.be.ch/de/start/themen/kulturfoerderung/aktuelle-ausschreibungen-kulturfoerderung/wettbewerb-tete-a-tete.html;No;No;No;N/A;Page about cultural funding.
https://www.gsi.be.ch/de/start/themen/integration/migrantinnen-und-migranten/projektfoerderung.html;No;No;No;N/A;Page about project funding for migrants.
https://www.kultur.bkd.be.ch/de/start/themen/archaeologie/archaeologische-entdeckung-melden.html;No;No;No;N/A;Page about reporting archaeological discoveries.
https://www.bvd.be.ch/de/start/themen/wasser/abwasserentsorgung/organisation-und-finanzierung.html;No;No;No;N/A;Page about wastewater management.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=07f5e674-4caa-39aa-b4b2-dd483869e36f;No;No;No;N/A;Page about government services.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=6094f6c2-451c-3f72-9fab-2d8959ea5341;No;No;No;N/A;Page about government services.
https://www.faechernet.bkd.be.ch/de/start/uebergeordnete-themen/lesefoerderung/lesen-in-der-schule/ressourcen.html;No;No;No;N/A;Page about reading promotion in schools.
https://www.weu.be.ch/de/start/themen/umwelt/luft-laerm-strahlung/laerm/bauen-und-laerm.html;No;No;No;N/A;Page about noise control in construction.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=c5de9f89-c797-3e95-84e7-86b6efe6975e;No;No;No;N/A;Page about government services.
