page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.police.be.ch/de/start/karriere/mitarbeitende-verkehrsdienst/bewerbung-einreichen.html;No;No;No;N/A;Page about submitting job applications to the traffic service department.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=e440e834-3907-39b7-ae22-50877a8936ee;No;No;No;N/A;Page discussing the importance of the Canton of Bern in the Swiss industrial sector.
https://www.gemeinden.dij.be.ch/de/start/arbeitshilfen/gemeindefinanzen/kapitel-2--erlaeuterungen-zu-den-gesetzlichen-bestimmungen/2-6-jahresrechnung.html;No;No;No;N/A;Page providing explanations on legal provisions related to municipal finances.
https://www.gemeinden.dij.be.ch/de/start/muster-und-reglemente/gemeinderecht.html;No;No;No;N/A;Page about templates and regulations for municipal law.
https://www.cyber.police.be.ch/de/start/aktuelle-phaenomene/erpressung-durch-verschluesselung.html;No;No;No;N/A;Page discussing current cyber threats, specifically ransomware.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=57385d37-6898-3c66-a8a6-741f087dc471;No;No;No;N/A;Page about direct payments in the agricultural sector in the Canton of Bern.
https://www.bbb.bkd.be.ch/de/start/tipps/rat-tat-der-bildungsbericht.html;No;No;No;N/A;Page about educational reports and their importance in the training sector.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=3edd42f0-711b-3c7e-8411-103459d1af6e;No;No;No;N/A;Page discussing the importance of the Canton of Bern in the Swiss industrial sector.
https://www.bsm.sid.be.ch/de/start/themen/sport/jugendundsport.html;No;No;No;N/A;Page about a federal sports promotion program for children and adolescents.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=2e4ff5fd-d2ff-43cf-867b-4190697fe2a3;Yes;No;No;N/A;Page about the enactment of a law concerning digital administration in the Canton of Bern.
