page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.agi.dij.be.ch/de/start/geoportal/geodienste/nutzung-von-geodiensten.html;Yes;No;No;N/A;Page about the usage of geoservices.
https://www.kaio.fin.be.ch/de/start/themen/oeffentliches-beschaffungswesen/newsletter/1-2020.html;No;No;No;N/A;Newsletter about public procurement.
https://www.bvd.be.ch/de/start/dienstleistungen/newsletter-tba-update/tba-update-september-2022.html;No;No;No;N/A;Newsletter about traffic and construction.
https://www.beinfo.sites.be.ch/de/start/rubriken/ratgeber/ratgeber-2022-05-Socialmedia.html;No;No;No;N/A;Guide on social media usage.
https://www.biz.bkd.be.ch/de/start/themen/informationen-fuer-gefluechtete-aus-der-ukraine.html;No;No;No;N/A;Information for refugees from Ukraine.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=b959b29e-e379-3560-8c04-3295338a9a5b;No;No;No;N/A;Media release about a new law.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=180f1b35-69b7-317c-976d-5f385517cd3b;No;No;No;N/A;Media release about a new law.
https://www.berninvest.be.ch/de/start/ueber-uns/publikationen/magazin-berncapitalarea/bca-ansiedlungen.html;No;No;No;N/A;About new companies in the Canton of Bern.
https://www.beinfo.sites.be.ch/de/start/rubriken/Zoom/zoom-202201-Kantonswahlen.html;No;No;No;N/A;About the election process in the Canton of Bern.
https://www.ideenpool-kliwa.sites.be.ch/de/start/innovationswettbewerb/awn-innovationspreis.html;No;No;No;N/A;About an innovation competition for climate-friendly forestry.
