page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.bvd.be.ch/de/start/dienstleistungen/newsletter-tba-update/tba-update-maerz-2023.html;No;No;No;N/A;Discusses updates on the TBA newsletter for March 2023.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=9efad2fa-a569-3221-8eac-ddad67f0732b;No;No;No;N/A;Provides information on the cantonal government's media services.
https://www.wegleitung.sv.fin.be.ch/de/tools/rechtliches.html;No;No;No;N/A;Provides legal disclaimers and data protection information for the website.
https://www.sta.be.ch/de/start.html?newsID=6ee1ea2b-a3fc-4e73-b289-469208d1bf54;No;No;No;N/A;Discusses the importance of using simple language to build trust in authorities.
https://www.be.ch/de/tools/rechtliches.html;No;No;No;N/A;Provides legal disclaimers, data protection, and copyright information for the website.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=9c698bbf-edca-30b6-883a-a1953c8dc88e;Yes;No;No;N/A;Discusses the use of software for monitoring mobile antennas.
https://www.pa.fin.be.ch/de/start/themen/personalentwicklung/entwicklung-und-foerderung/lernpartnerschaften.html;No;No;No;N/A;Discusses various types of learning partnerships for employee development.
https://www.bauen.dij.be.ch/de/start/baubewilligungsverfahren/eBau/projektseite.html;N/A;N/A;N/A;N/A;404 page, content not available.
https://www.police.be.ch/de/start/karriere/mitarbeitende-verkehrsdienst.html;No;No;No;N/A;Provides information on the training and career prospects for traffic service employees.
https://www.bsm.sid.be.ch/de/start/themen/bevoelkerungsschutz-zivilschutz/hilfsmittel/fuehrung.html;No;No;No;N/A;Provides guidelines and materials for efficient leadership in emergency situations.
