page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=7c990332-580e-3ad0-9daf-238d7d9eafda;No;No;No;N/A;Media release about a government initiative.
https://www.weu.be.ch/de/start/themen/umwelt/naturschutz/natur-in-der-schule.html;No;No;No;N/A;Information about nature education in schools.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=91b493fd-6aed-3b07-80cd-843f95c761b8;No;No;No;N/A;Media release about a government project.
https://www.pa.fin.be.ch/de/tools/rechtliches.html;No;No;No;N/A;Legal information related to finance.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=72dc2c52-e2cc-3a21-b1e9-abfc2f905fbc;No;No;No;N/A;Media release about a government event.
https://www.be.ch/de/start/themen/ukraine.html;No;No;No;N/A;Information about Ukraine.
https://www.alles-im-blick.police.be.ch/de/tools/rechtliches.html;No;No;No;N/A;Legal information related to policing.
https://www.bkd.be.ch/de/start/themen/statistik-bildung-und-kultur/statistische-erhebungen/ssp.html;No;No;No;N/A;Statistical surveys in education and culture.
https://www.raumplanung.dij.be.ch/de/tools/rechtliches.html;No;No;No;N/A;Legal information related to spatial planning.
https://www.weu.be.ch/de/start/themen/jagd-fischerei/jagd-wildtiere/wildhueter-finden.html;No;No;No;N/A;Information on finding gamekeepers.
https://www.kaio.fin.be.ch/de/start/themen/oeffentliches-beschaffungswesen/newsletter/1-2019.html;No;No;No;N/A;Newsletter about public procurement.
https://www.police.be.ch/de/start.html?newsID=f47bc4a6-f141-4f24-ae0a-1a1740795064;No;No;No;N/A;Police news release.
https://www.hbav.dij.be.ch/de/start/hb-fachthemen/auszuege-und-dokumente/auflageplan.html;No;No;No;N/A;Information on planning documents.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=db0fe886-09e0-3b12-8902-b58c2fdc5f94;No;No;No;N/A;Media release about a government update.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=446ccec0-d441-3ec2-9d49-b43132cff779;No;No;No;N/A;Media release about a government service.
https://www.bkd.be.ch/de/start/themen/bildung-im-kanton-bern/berufsbildung/berufslehre-betrieblich-organisiert/qualifikationsverfahren/pruefungsorganisation/qv-webportal.html;No;Yes;No;Web Portal;Web portal for managing exam-related information.
https://www.akvb-gemeinden.bkd.be.ch/de/start/organisation-finanzierung/finanzierung-der-gehaelter-der-lehrpersonen/zusatzbeitraege-fuer-belastete-gemeinden.html;No;No;No;N/A;Information on additional contributions for burdened municipalities.
https://www.sta.be.ch/de/start/themen/wahlen-und-abstimmungen/infos-fuer-gemeinden.html;No;No;Yes;Document;Information for municipalities on elections and referendums.
https://www.bsm.sid.be.ch/de/start/themen/bevoelkerungsschutz-zivilschutz/alarmierung/flutungsgebiete.html;No;No;No;N/A;Information on flood zones and emergency documentation.
