page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.beinfo.sites.be.ch/de/start/rubriken/Zoom/zoom-202301-Digitalisierung.html;No;No;No;N/A;Page discusses digitalization but not specifically about software.
https://www.gsi.be.ch/de/start/dienstleistungen/berufe/aus-und-weiterbildung.html;No;No;No;N/A;Page focuses on education and training, not software.
https://www.beinfo.sites.be.ch/de/start/rubriken/anna-log.html;No;No;No;N/A;Page is about a fictional character named Anna Log, not software.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=637a3970-a4e7-347d-947d-6036a8d07323;Yes;No;No;N/A;Page discusses the Canton of Bern publishing its own software as Open Source.
https://www.dij.be.ch/de/tools/rechtliches.html;No;No;No;N/A;Page provides legal information, not related to software.
https://www.jobs.sites.be.ch/de/start/arbeiten-beim-kanton-bern/das-sagen-unsere-mitarbeitenden/unser-schluessel-zum-erfolg-sind-die-wertschaetzende-kultur-und-die-gemeinsame-freude-an-der-arbeit.html;No;No;No;N/A;Page is about work culture at the Canton of Bern, not software.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=e2546348-e72b-3a14-9dfd-0ed1eb34410f;No;No;No;N/A;Page discusses administrative matters, not software.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=16ede7c6-4594-38c8-8f67-6c61ac622a83;Yes;No;No;N/A;Page discusses the Canton of Bern publishing its own software as Open Source.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=0a9f75ad-5fad-3adf-8c26-50a76f994ab1;No;No;No;N/A;Page discusses various administrative and health-related topics, not software.
https://www.berninvest.be.ch/de/start/ueber-uns/publikationen/magazin-berncapitalarea/startup-parade.html;No;No;No;N/A;Page discusses various startups, not specifically about software.
