page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.staatsarchiv.sta.be.ch/de/start/ueber-uns/faq.html;No;No;No;N/A;The page provides FAQs about the State Archives of the Canton of Bern, including archival practices and services.
https://www.edubern.bkd.be.ch/de/tools/rechtliches.html;No;No;No;N/A;The page provides legal disclaimers and data protection information for the website of the Education and Culture Directorate of the Canton of Bern.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=4f3a5db4-ea65-307c-85e0-2c73148ee76e;No;No;No;N/A;The page announces awards for Helvetiarockt and the Berner Münster Children and Youth Choir, focusing on their contributions to the Swiss music industry and choral music, respectively.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=e3518f3f-26a4-45e3-bfcf-5270cae8ab32;Yes;No;No;N/A;The page discusses various governmental decisions, including one about digital administration and the use of Open-Source Software.
https://www.gemeinden.dij.be.ch/de/tools/rechtliches.html;No;No;No;N/A;The page provides legal disclaimers and data protection information for the website of the Office for Municipalities and Spatial Planning.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=95eed467-1dec-3c1d-888e-7e9713195120;Yes;Yes;Yes;Webpage;The page discusses new services offered by the Cantonal Tax Administration, including TaxMe-Online Tour, a guide for filling out tax forms electronically.
https://www.migration.sid.be.ch/de/tools/rechtliches.html;No;No;No;N/A;The page provides legal disclaimers and data protection information for the website of the Office for Migration and Civil Status.
https://www.rsta.dij.be.ch/de/start/themen/gastgewerbe/gastgewerbliche-einzelbewilligung.html;No;No;No;N/A;The page provides information on how to obtain a special permit for organizing events in the hospitality industry in the Canton of Bern.
https://www.ideenpool-kliwa.sites.be.ch/de/tools/rechtliches.html;No;No;No;N/A;The page provides legal disclaimers and data protection information for the Ideenpool KliWa website.
https://www.cyber.police.be.ch/de/start/aktuelle-phaenomene/e-banking-trojaner.html;Yes;Yes;Yes;Webpage;The page provides information on E-Banking Trojans, how they operate, and offers guidelines for protection against such malware.
