page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.gsi.be.ch/de/start/themen/coronavirus/impfen/informationen-fuer-fachpersonen-zur-impfung/impfung-durchfuehren-und-dokumentieren.html;No;No;No;N/A;Page focuses on information for professionals about COVID-19 vaccination.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=3ab0a930-3806-37c4-a042-65cf2af2af46;No;No;No;N/A;Page contains a press release about various topics including law, health, and energy.
https://www.hra.dij.be.ch/de/tools/rechtliches.html;No;No;No;N/A;Page provides legal information related to the commercial register.
https://www.faechernet.bkd.be.ch/de/start/dienstleistungen/natur-mensch-gesellschaft/aktuelles-nmg.html;No;No;No;N/A;Page focuses on educational services in the field of nature, human, and society.
https://www.rr.be.ch/de/tools/rechtliches.html;No;No;No;N/A;Page provides legal information related to the cantonal government.
https://www.hbav.dij.be.ch/de/start/hb-dm01/einzelobjekte/allgemeines.html;No;No;No;N/A;Page provides information on individual objects in the field of building and living.
https://www.raumplanung.dij.be.ch/de/start/raumplanungsthemen/landschaft-und-oekologie/naturgefahren.html;No;No;No;N/A;Page focuses on spatial planning topics related to landscape and ecology.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=81217b4a-7d09-3f60-a803-6b52bbe82f10;No;No;No;N/A;Page contains a press release about various governmental topics.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=a9eb8b28-1946-3b3a-892f-c748b36501f7;No;No;No;N/A;Page contains a press release about various governmental topics.
https://www.staatsarchiv.sta.be.ch/de/start/benutzung/bestellen-von-archivgut.html;No;No;No;N/A;Page provides information on how to order archival material.
