page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=d1396079-b816-36fe-82de-ab544b526216;No;No;No;N/A;The page is about a media release from the Canton of Bern.
https://www.staw.justice.be.ch/de/start/themen/jugendliche.html;No;No;No;N/A;The page focuses on youth-related topics in the justice department.
https://www.gemeinden.dij.be.ch/de/start/gemeinderecht/personalrecht/aktuelle-informationen0.html;No;No;No;N/A;The page provides current information on personnel law in municipalities.
https://www.bkd.be.ch/de/start/dienstleistungen/beglaubigungen-und-bestaetigungen/beglaubigung-von-diplomen-der-hoeheren-berufsbildung.html;No;No;No;N/A;The page is about the certification of diplomas in higher vocational education.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=c64bd428-c760-3fbe-896f-37c0f4e9fd15;No;No;No;N/A;The page is another media release from the Canton of Bern.
https://www.she.dij.be.ch/de/start/ueber-uns/das-schulheim-schloss-erlach/von-der-rettungsanstalt-zum-schulheim-schloss-erlach.html;No;No;No;N/A;The page provides historical information about the Schulheim Schloss Erlach.
https://www.police.be.ch/de/start/karriere/botschaftssschutz/bewerbung-einreichen.html;No;No;No;N/A;The page provides a step-by-step guide for applying to the Embassy Protection Training.
https://www.bvd.be.ch/de/start/dienstleistungen/dienstleistungen-im-bereich-strasse-und-verkehr/gesuche-fuer-wegweiser-an-kantonsstrassen.html;No;No;No;N/A;The page provides information on how to apply for road signs on cantonal roads.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=57341e05-9232-3122-b209-4f5a883b0df3;No;No;No;N/A;The page discusses support for childcare institutions during the COVID-19 pandemic.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=fb33eef7-cf8c-30c1-b93e-c508c88c4fdb;Yes;No;No;N/A;The page discusses IT issues that affected the cantonal administration.
