page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.beinfo.sites.be.ch/de/start/rubriken/Zoom/zoom-202302-Tagblatt.html;No;No;No;N/A;Content not available.
https://www.beinfo.sites.be.ch/de/start/rubriken/red-und-antwort/red-und-anwort-202204-Auer.html;No;No;No;N/A;Content not available.
https://www.agi.dij.be.ch/de/start/kataster/oereb-kataster/zugang-zu-oereb-informationen/oereb-viewer.html;No;No;No;N/A;Content not available.
https://www.bsm.sid.be.ch/de/start/themen/bevoelkerungsschutz-zivilschutz/gefaehrdung.html;No;No;No;N/A;Content not available.
https://www.svsa.sid.be.ch/de/tools/rechtliches.html;No;No;No;N/A;Content not available.
https://www.gemeinden.dij.be.ch/de/start/gemeindefinanzen/hrm2/amtsuebergabe-finanzverwaltung.html;No;No;No;N/A;Content not available.
https://www.kultur.bkd.be.ch/de/start/themen/kulturfoerderung/kulturvermittlung/ausserschulische-kulturvermittlung/Kulturprojekte-fruehkindliche-Bildung.html;No;No;No;N/A;Content not available.
https://www.hbav.dij.be.ch/de/start/hb-dm01/bodenbedeckung/allgemeines.html;No;No;No;N/A;Content not available.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=7031cc5e-c2a3-3f21-aa86-758c0fc7132b;Yes;No;No;N/A;Page discusses an award for an Open Source-Plattform.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=4b130b48-ada1-3274-80c9-262178f394bc;No;No;No;N/A;Page discusses various administrative news.
