page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.kaio.fin.be.ch/de/start/dienstleistungen/arbeitsplatz.html;Yes;No;No;N/A;Discusses the management of PC workstations, including hardware and software, within the Kantonsverwaltung.
https://www.bsm.sid.be.ch/de/tools/rechtliches.html;No;No;No;N/A;Discusses legal disclaimers, data protection, and terms of use for the website.
https://www.bkd.be.ch/de/tools/rechtliches.html;No;No;No;N/A;Provides legal information, data protection policies, and terms of use for the website.
https://www.bvd.be.ch/de/start/dienstleistungen/newsletter-des-aoev--aoev-news-/Newsletter_AOEV_Dezember_2022_2_Augsabe1.html;No;No;No;N/A;Discusses mobility and transportation planning in the Canton of Bern, including traffic models.
https://www.gsi.be.ch/de/tools/rechtliches.html;No;No;No;N/A;Discusses legal disclaimers, data protection, and terms of use for the website.
https://www.rsta.dij.be.ch/de/start/themen/gastgewerbe/betriebsbewilligung-gastgewerbe.html;No;No;No;N/A;Provides guidelines for obtaining a hospitality business license in the Canton of Bern.
https://www.biz.bkd.be.ch/de/start/themen/berufswahl-und-ausbildungswege/informationen-fuer-schuelerinnen-und-schueler/schnuppern.html;No;No;No;N/A;"Provides information on ""Schnupperlehren"" (trial apprenticeships) to help students understand various professions."
https://www.raumplanung.dij.be.ch/de/start/eplan/kartenanwendung/karte-verwenden.html;Yes;Yes;No;Webpage;Provides instructions on how to use a mapping application for planning purposes.
https://www.police.be.ch/de/start/karriere/polizeiausbildung.html;No;No;No;N/A;Provides information on police training, career prospects, and requirements in the Canton of Bern.
https://www.bvd.be.ch/de/start/dienstleistungen/dienstleistungen-im-bereich-strasse-und-verkehr.html;No;No;No;N/A;Provides information, guidelines, and forms related to road and traffic services in the Canton of Bern.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=ddda98a4-6c2c-319e-b53e-ea095839560e;No;No;No;N/A;Discusses various topics including renewable energy initiatives, inheritance law changes, and upcoming elections in the Canton of Bern.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=ab4680b4-f2f2-3e49-b4d2-f9d518689893;Yes;No;No;N/A;Discusses the implementation of a new software system for application management in the Canton of Bern.
https://www.hbav.dij.be.ch/de/start/hb-fachthemen/auszuege-und-dokumente/unternehmerbericht/technischer-teil.html;Yes;No;No;N/A;Discusses technical aspects of land surveying, including the use of software for measurement and calculation methods.
https://www.schulaufsicht.bkd.be.ch/de/tools/rechtliches.html;No;No;No;N/A;Discusses legal disclaimers, data protection, and terms of use for the website.
https://www.kultur.bkd.be.ch/de/tools/rechtliches.html;No;No;No;N/A;Discusses legal disclaimers, data protection, and terms of use for the website.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=42aa33cc-191f-3abb-b886-4dbdbb3fa58a;Yes;No;No;N/A;"Discusses the introduction of an electronic patient record system in regional prisons, facilitated by a software solution called ""EPAplus."""
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=1bcbfce2-2adc-30f8-aac1-a23837bb7b74;Yes;No;No;N/A;Discusses a sports week event that uses specially developed software for time tracking and data transmission.
https://www.kultur.bkd.be.ch/de/start/themen/kulturfoerderung/kulturvermittlung/ausserschulische-kulturvermittlung/Kulturprojekte-fruehkindliche-Bildung/anleitung-wie-stelle-ich-ein-gesuch.html;Yes;Yes;No;Webpage;Provides a step-by-step guide on how to submit a cultural project application through the Canton of Bern's cultural promotion portal.
https://www.akvb-gemeinden.bkd.be.ch/de/start/angebote-der-gemeinde/tagesschulangebote/tagesschulangebote-administrieren/gebuehren-fuer-tagesschulen.html;Yes;Yes;Yes;Webpage;"Discusses the use of ""kiBon,"" a software for managing day school applications and parental fees, and provides guides for its use."
