page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=d2d08dc9-c4b3-3a42-83aa-aaac3d6e6fdc;No;No;No;N/A;Media releases from the Canton of Bern.
https://www.faechernet.bkd.be.ch/de/start/dienstleistungen/mathematik/unterricht.html;No;No;No;N/A;Information about mathematics education.
https://www.asv.dij.be.ch/de/tools/rechtliches.html;No;No;No;N/A;Legal information related to the ASV.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=0fb04442-b4ad-3953-a8bd-9c8f3a06baec;No;No;No;N/A;Media releases about traffic experts using tablets for driver's exams.
https://www.weu.be.ch/de/start/themen/umwelt/wald/bewilligungen-wald/bewilligungspflichtige-vorhaben-wald.html;No;No;No;N/A;Information about permits for projects in the forest.
https://www.gba.dij.be.ch/de/tools/rechtliches.html;No;No;No;N/A;Legal information related to the GBA.
https://www.kultur.bkd.be.ch/de/start/themen/kulturfoerderung/infopoint-covid.html;No;No;No;N/A;Information about COVID-19 financial aid in the cultural sector.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=7dc3f067-c373-3ad5-9f3a-7febe18e224c;No;No;No;N/A;Media releases about digital innovations in traffic exams.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=7963470b-bc26-38a8-b526-cc383ecebcad;Yes;No;No;N/A;Media releases about 19 schools using the same software for administration.
https://www.police.be.ch/de/start/karriere/mitarbeitende-verkehrsdienst/bewerbung-vorbereiten.html;No;No;No;N/A;Guidelines for preparing an application for a career in traffic service.
