page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.faechernet.bkd.be.ch/de/start/dienstleistungen/natur-mensch-gesellschaft/weitere-lehr-und-lernmaterialien.html;No;No;No;N/A;Page provides educational materials for teachers in the subject of Nature-Human-Society.
https://www.kaio.fin.be.ch/de/start/themen/rechtliche-grundlagen/publikationen.html;Yes;No;Yes;PDF (Gutachten);Page discusses legal aspects of KAIO's activities, including the use of Open Source Software in public administration.
https://www.kantonsstrassen-projekte.bvd.be.ch/de/start/region-berner-mittelland/verkehrsmanagement-region-bern-nord/newsletter-vom-august-2022.html;Yes;No;No;N/A;Page discusses the implementation of a complex traffic management software in the Bern North region.
https://www.pass-id.sid.be.ch/de/tools/rechtliches.html;No;No;No;N/A;Page provides legal disclaimers and data processing information for the website.
https://www.gemeinden.dij.be.ch/de/start/arbeitshilfen/gemeindefinanzen/kapitel-2--erlaeuterungen-zu-den-gesetzlichen-bestimmungen/2-2-finanzrechtliche-zustaendigkeiten--kredite.html;No;No;No;N/A;Page discusses financial responsibilities and regulations for municipalities in the Canton of Bern.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=69f66c57-6973-3ca4-98e9-1faabf79337f;Yes;No;Yes;PDF (Tourismuspolitische Strukturen für den Kanton Bern);Page discusses the Berner Tourism Day and mentions the role of software in tourism marketing and events.
https://www.edubern.bkd.be.ch/de/start/themen.html;Yes;No;No;N/A;Page describes EDUBERN's IT services for schools, including ICT solutions for education and administration.
https://www.police.be.ch/de/tools/rechtliches.html;No;No;No;N/A;Page provides legal and data protection information for the Canton of Bern Police website.
https://www.akvb-unterricht.bkd.be.ch/de/start/sonderpaedagogische-massnahmen/einfache-sonderpaedagogische-massnahmen/spezialunterricht/logopaedie/externe-logopaedie-im-schuljahr-2023-24.html;No;No;No;N/A;Page discusses special educational measures for speech therapy in schools for the academic year 2023/2024.
https://www.vgb.justice.be.ch/de/tools/rechtliches.html;No;No;No;N/A;Page provides legal disclaimers and data processing information for the Administrative Court of the Canton of Bern.
