page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://sh.ch/CMS/Webseite/Kanton-Schaffhausen-8898181-DE.html;No;No;No;N/A;N/A;The page is titled 'Gezielt suchen und rasch finden' but contains no content.
https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Regierung/Staatskanzlei-10276783-DE.html;No;No;No;N/A;N/A;The page is titled 'Das kantonale Sozialamt bietet Unterstützung für Geflüchtete aus der Ukraine und für ihre Gastfamilien - Kanton Schaffhausen' but contains no content.
https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Regierung/Staatskanzlei-5237510-DE.html;No;No;No;N/A;N/A;The page is titled 'Ausbau der Kapazitäten zur Abklärung und Nachverfolgung von COVID-Fällen - Kanton Schaffhausen' but contains no content.
https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Departement-des-Innern/Gesundheitsamt/Gesundheitsf-rderung-Schaffhausen-9478246-DE.html;No;No;No;N/A;N/A;The page is titled 'FAMILY DAY Offene Turnhalle - Kanton Schaffhausen' but contains no content.
https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Erziehungsdepartement-10057717-DE.html;No;No;No;N/A;N/A;The page is titled 'Coronavirus – Archiv Volksschule - Kanton Schaffhausen' but contains no content.
https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Baudepartement/Departementssekretariat-Baudepartement/Energiefachstelle-21651-DE.html;No;No;No;N/A;N/A;The page is titled 'Rechtliche Grundlagen für Energie-Grossverbraucher - Kanton Schaffhausen' but contains no content.
https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Finanzdepartement/Steuerverwaltung/Steuerarten-28104-DE.html;No;No;No;N/A;N/A;The page is titled 'Verrechnungssteuer - Kanton Schaffhausen' but contains no content.
https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Departement-des-Innern/Gesundheitsamt/Gesundheitsf-rderung-Schaffhausen-10523424-DE.html;No;No;No;N/A;N/A;The page is titled 'Active City - Kanton Schaffhausen' but contains no content.
https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Regierung/Staatskanzlei-8496179-DE.html;No;No;No;N/A;N/A;The page is titled 'Aktuelles zur Covid-19 Impfung im Kanton Schaffhausen - Kanton Schaffhausen' but contains no content.
https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Erziehungsdepartement/Dienststelle-Sport--Familie-und-Jugend-12612613-DE.html;No;No;No;N/A;N/A;The page is titled 'Tag der politischen Bildung Schaffhausen - Kanton Schaffhausen' but contains no content.
