page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Baudepartement/Amt-f-r-Denkmalpflege-und-Arch-ologie/Denkmalpflege-Schaffhausen-22903-DE.html;No;No;No;N/A;N/A;The page is about the tasks of the monument preservation department in the Canton of Schaffhausen.
https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Regierung/Staatskanzlei-13220912-DE.html;No;No;No;N/A;N/A;The page discusses moderate forest fire danger and no restrictions for the National Holiday in the Canton of Schaffhausen.
https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Baudepartement/Strassenverkehrs--und-Schifffahrtsamt/Verlust--Diebstahl-1854788-DE.html;No;No;No;N/A;N/A;The page provides information on loss and theft procedures in the Canton of Schaffhausen's road traffic and shipping office.
https://sh.ch/CMS/frontend/index.jsp?contentid=2196114&language=DE&globalshared=true;No;No;No;N/A;N/A;The page does not provide specific content for analysis.
https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Erziehungsdepartement/Dienststelle-Berufsbildung-und-Berufsberatung/Fachstelle-Ausbildungsbeitr-ge-185529-DE.html;No;No;No;N/A;N/A;The page is about the specialist office for educational contributions in the Canton of Schaffhausen.
https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Volkswirtschaftsdepartement/Handelsregisteramt-2315651-DE.html;No;No;No;N/A;N/A;The page discusses the factual abolition of bearer shares in the Canton of Schaffhausen.
https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Regierung/Staatskanzlei-3341686-DE.html;No;No;No;N/A;N/A;The page discusses the government's welcome of federal measures and the continued assurance of child care in schools and daycare centers in the Canton of Schaffhausen.
https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Baudepartement/Departementssekretariat-Baudepartement/Energiefachstelle-1304662-DE.html;No;No;No;N/A;N/A;The page is about energy certification in the Canton of Schaffhausen.
https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Volkswirtschaftsdepartement/Landwirtschaftsamt/Tierhaltung-1535722-DE.html;No;No;No;N/A;N/A;The page is about animal husbandry in the Canton of Schaffhausen.
https://sh.ch/CMS/Webseite/Kanton-Schaffhausen/Beh-rde/Verwaltung/Volkswirtschaftsdepartement/Landwirtschaftsamt/Strukturverbesserungen-24521-DE.html;No;No;No;N/A;N/A;The page is about projects for regional development in the Canton of Schaffhausen.
