page_link;explanation;software_name
https://www.fr.ch/de/raum-planung-und-bau/karten-plaene-kataster-und-geomatik/dsk2-hifle-benutzerhandbuch-dsk2/dsk2-hilfe-honorarordnung-ho33;The page provides a comprehensive guide on how to use the HO33 form within the DSK2 application for the purpose of official surveying.;DSK2
https://www.fr.ch/de/raum-planung-und-bau/karten-plaene-kataster-und-geomatik/dsk2-hifle-benutzerhandbuch-dsk2/dsk2-hilfe-grundstuecksuche;The page offers a guide on how to search for properties using the Grundstücke model within the DSK2 application.;DSK2
https://www.fr.ch/de/raum-planung-und-bau/karten-plaene-kataster-und-geomatik/dsk2-hifle-benutzerhandbuch-dsk2/dsk2-hilfe-funktionsknoepfe;The page provides an overview of the functional buttons available in the DSK2 application, explaining their respective uses.;DSK2
https://www.fr.ch/de/raum-planung-und-bau/karten-plaene-kataster-und-geomatik/dsk2-hifle-benutzerhandbuch-dsk2/dsk2-hilfe-erstellen-und-ausdrucken-eines-akts-verbals/dsk2-hilfe-leitfaden-zur-erfassung-eines-akts-9;The page outlines the procedure for submitting records to GB (Grundbuch) through the DSK2 application, including how status changes are reflected.;DSK2
https://www.fr.ch/de/raum-planung-und-bau/karten-plaene-kataster-und-geomatik/dsk2-hifle-benutzerhandbuch-dsk2/dsk2-hilfe-erstellen-und-ausdrucken-eines-akts-verbals/dsk2-hilfe-leitfaden-zur-erfassung-eines-akts-8;The page describes how to submit a change request within the DSK2 application, detailing the steps from the Abgabe VGA status to the Validation VGA status.;DSK2
https://www.fr.ch/de/raum-planung-und-bau/karten-plaene-kataster-und-geomatik/dsk2-hifle-benutzerhandbuch-dsk2/dsk2-hilfe-erstellen-und-ausdrucken-eines-akts-verbals/dsk2-hilfe-leitfaden-zur-erfassung-eines-akts-6;The page provides instructions on how to generate a Verbal report within the DSK2 application, detailing the steps and the notifications that the user will receive.;DSK2
https://www.fr.ch/de/raum-planung-und-bau/karten-plaene-kataster-und-geomatik/dsk2-hifle-benutzerhandbuch-dsk2/dsk2-hilfe-erstellen-und-ausdrucken-eines-akts-verbals/dsk2-hilfe-leitfaden-zur-erfassung-eines-akts-5;The page explains how to arrange properties within the Akten module of the DSK2 application, allowing the user to sort them as desired.;DSK2
https://www.fr.ch/de/raum-planung-und-bau/karten-plaene-kataster-und-geomatik/dsk2-hifle-benutzerhandbuch-dsk2/dsk2-hilfe-erstellen-und-ausdrucken-eines-akts-verbals/dsk2-hilfe-leitfaden-zur-erfassung-eines-akts-4;The page provides detailed instructions on how to manage property mutations within the DSK2 application, including how to handle different types of properties and their associated rights.;DSK2
https://www.fr.ch/de/raum-planung-und-bau/karten-plaene-kataster-und-geomatik/dsk2-hifle-benutzerhandbuch-dsk2/dsk2-hilfe-erstellen-und-ausdrucken-eines-akts-verbals/dsk2-hilfe-leitfaden-zur-erfassung-eines-akts-3;The page discusses how to manage priority levels for properties within the DSK2 application, including how to request a higher priority from other users via the internal mail system.;DSK2
https://www.fr.ch/de/raum-planung-und-bau/karten-plaene-kataster-und-geomatik/dsk2-hifle-benutzerhandbuch-dsk2/dsk2-hilfe-erstellen-und-ausdrucken-eines-akts-verbals/dsk2-hilfe-leitfaden-zur-erfassung-eines-akts-2;The page describes the process of transitioning to the Akt verfassen stage within the DSK2 application, where properties are assigned priorities based on existing records.;DSK2
https://www.fr.ch/de/raum-planung-und-bau/karten-plaene-kataster-und-geomatik/dsk2-hifle-benutzerhandbuch-dsk2/dsk2-hilfe-erstellen-und-ausdrucken-eines-akts-verbals/dsk2-hilfe-leitfaden-zur-erfassung-eines-akts-12;The page explains that the status change to Definitiver Eintrag by the GB is directly visible in the DSK2 application and outlines the steps for transferring the act number from DSK2 to Capitastra.;DSK2
https://www.fr.ch/de/raum-planung-und-bau/karten-plaene-kataster-und-geomatik/dsk2-hifle-benutzerhandbuch-dsk2/dsk2-hilfe-erstellen-und-ausdrucken-eines-akts-verbals/dsk2-hilfe-leitfaden-zur-erfassung-eines-akts-10;The page details how to withdraw an act in the GB within the DSK2 application, explaining the status changes and options available for the act after withdrawal.;DSK2
