page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://www.gr.ch/DE/institutionen/verwaltung/djsg/kapo/aktuelles/medien/2014/Seiten/201409011.aspx;No;No;No;N/A;N/A;The page discusses the closure of Albulapass road for the Slow Up 2014 sports event.
https://www.gr.ch/DE/institutionen/verwaltung/djsg/kapo/aktuelles/medien/2010/Seiten/201010251.aspx;No;No;No;N/A;N/A;The page discusses a meeting of the Swiss Criminological Society focusing on the topic of evidence.
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/1998/Seiten/DE_13452.aspx;No;No;No;N/A;N/A;The page discusses the enactment of a cultural promotion law and related regulations in the canton of Graubünden.
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/1998/Seiten/DE_13596.aspx;No;No;No;N/A;N/A;The page discusses the integration of children with disabilities into the educational system in Graubünden and other regional matters.
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/1997/Seiten/DE_12992.aspx;No;No;No;N/A;N/A;The page discusses various regional matters including education, immigration, and infrastructure in the canton of Graubünden.
https://www.gr.ch/DE/institutionen/verwaltung/djsg/kapo/aktuelles/medien/2008/Seiten/DE_10650.aspx;No;No;No;N/A;N/A;"The page issues a warning about ""Checkdifferenzbetrüger,"" a type of scam involving checks and online transactions."
https://www.gr.ch/DE/institutionen/verwaltung/djsg/kapo/aktuelles/medien/2011/Seiten/201106271.aspx;No;No;No;N/A;N/A;The page discusses traffic disruptions due to the Lenzerheide Motor Classics, a motorsport event for historical automobiles and motorcycles.
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/1999/Seiten/DE_13945.aspx;No;No;No;N/A;N/A;The page discusses the introduction of Rumantsch Grischun as a second language in primary schools and other regional matters.
https://www.gr.ch/DE/institutionen/parlament/PV/Seiten/DE_2002-01-29_637_m_i.aspx;No;No;No;N/A;N/A;The page discusses a postulate concerning property valuation regulations in the canton of Graubünden.
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/1997/Seiten/DE_13116.aspx;No;No;No;N/A;N/A;The page discusses a draft for a new federal water protection ordinance and other regional matters in the canton of Graubünden.
https://www.gr.ch/DE/institutionen/verwaltung/djsg/kapo/aktuelles/medien/2013/Seiten/201301151.aspx;No;No;No;N/A;N/A;The page discusses a joint exercise between the cantonal police of Graubünden and the army, causing temporary traffic disruptions in Thusis.
https://www.gr.ch/DE/institutionen/verwaltung/dvs/are/dienstleistungen/bab/Seiten/bab_wegleitungen.aspx;No;No;No;N/A;N/A;The page provides guidelines and documents for construction projects outside of building zones in the canton of Graubünden.
https://www.gr.ch/DE/themen/schutz/alarmierung/Seiten/sirenenalarm.aspx;No;No;No;N/A;N/A;The page provides information on the alarm systems used in the canton of Graubünden, including general and water alarms, and their annual testing.
