page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2008/Seiten/DE_18070.aspx;No;No;No;N/A;N/A;Discusses adjustments in inflation rates, tax benefits for low-emission vehicles, and various regional and governmental updates.
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/1997/Seiten/DE_13037.aspx;No;No;No;N/A;N/A;Discusses the introduction of the emergency medical service number 144 in Graubünden and various healthcare-related updates.
https://www.gr.ch/DE/institutionen/verwaltung/djsg/kapo/aktuelles/medien/2003/Seiten/DE_7856_i.aspx;No;No;No;N/A;N/A;Reports on a fire incident at an asylum seeker accommodation in Rueun, Graubünden.
https://www.gr.ch/DE/institutionen/verwaltung/djsg/kapo/aktuelles/medien/2004/Seiten/DE_8072_i.aspx;No;No;No;N/A;N/A;Provides information about traffic disruptions due to the Swisspower-Olympic-Gigathlon event.
https://www.gr.ch/DE/institutionen/verwaltung/djsg/amz/zivilschutz/Seiten/Sirenentest.aspx;No;No;No;N/A;N/A;Provides information about the annual siren tests in Switzerland for emergency alarms.
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/1997/Seiten/DE_13028.aspx;No;No;No;N/A;N/A;Discusses cultural contributions and grants for various projects, including books, exhibitions, and concerts.
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/1997/Seiten/DE_13033.aspx;No;No;No;N/A;N/A;Provides information about traffic regulations for the 29th Engadin Skimarathon on March 9, 1997.
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2008/Seiten/DE_17966.aspx;No;No;No;N/A;N/A;Discusses various regional projects, including forest conservation, sports funding, and road construction.
https://www.gr.ch/DE/institutionen/parlament/PV/Seiten/20201209FraktiosnanfrageBDP01.aspx;No;No;No;N/A;N/A;Discusses the implementation of recommendations from a parliamentary investigation, focusing on administrative actions, leadership, and legal frameworks.
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2000/Seiten/DE_14565.aspx;No;No;No;N/A;N/A;Discusses the acquisition of the Zivilschutz-Anlage Meiersboden by the Canton from the city of Chur and various other regional updates.
https://www.gr.ch/DE/institutionen/verwaltung/djsg/kapo/aktuelles/medien/2018/Seiten/201803021.aspx;No;No;No;N/A;N/A;Provides information about traffic restrictions due to the Engadin Skimarathon event.
https://www.gr.ch/DE/institutionen/verwaltung/djsg/kapo/aktuelles/medien/2020/Seiten/202008241.aspx;No;No;No;N/A;N/A;"Provides information about traffic disruptions due to the ""Challenge Davos Festival"" sports event."
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2021/Seiten/2021050303.aspx;No;No;No;N/A;N/A;Reports on the sighting of a bear in the Val Müstair region and the subsequent actions taken by the authorities.
