page_link,page_is_about_software,page_is_software_guide,page_contains_software_guide,guide_format,guide_topic,page_content
https://www.gr.ch/DE/institutionen/parlament/PV/Seiten/DE_2005-04-19_1280.aspx,No,No,No,N/A,N/A,"Discussion on the implementation and evaluation of a new salary statement system, addressing its bureaucratic implications and advocating for a pilot phase before its introduction."
https://www.gr.ch/DE/institutionen/verwaltung/djsg/amz/aktuelles/Seiten/Sirenentests-Mittwoch-4--Februar-2015.aspx,No,No,No,N/A,N/A,"Information about the annual siren tests conducted across Switzerland on February 4, 2015, explaining the purpose and procedure of the tests."
https://www.gr.ch/DE/institutionen/verwaltung/dvs/lbbz/beratungfachwissen/herdenschutz/Seiten/Angebot.aspx,N/A,N/A,N/A,N/A,N/A,N/A
https://www.gr.ch/DE/institutionen/parlament/PV/Seiten/20091208Felix03.aspx,No,No,No,N/A,N/A,"Discussion regarding stamp duty in the canton of Ticino on ASTRA contract works in the canton of Graubünden, exploring tax implications for Graubünden companies."
https://www.gr.ch/DE/institutionen/verwaltung/djsg/kapo/aktuelles/medien/2022/Seiten/202207181.aspx,No,No,No,N/A,N/A,"Announcement regarding traffic disruptions in Davos due to sports events on July 23, 2022, providing details on the events and affected areas."
https://www.gr.ch/DE/institutionen/verwaltung/ekud/anu/themen/biodiversitaet/Lebensraeume/Hecken,N/A,N/A,N/A,N/A,N/A,N/A
https://www.gr.ch/DE/institutionen/verwaltung/dvs/alt/aktuelles/Seiten/Koordinierte-Varroabehandlung-GR-%E2%80%93-wichtige-Information-f%C3%BCr-alle-Imker.aspx,No,No,No,N/A,N/A,"Advisory for beekeepers on coordinated Varroa mite treatment, with guidelines for managing the treatment amidst high temperatures."
https://www.gr.ch/DE/institutionen/parlament/PV/Seiten/DE_2004-10-20_1193.aspx,No,No,No,N/A,N/A,"Inquiry regarding the implementation of a new salary statement, examining its feasibility and implications for both employers and employees."
https://www.gr.ch/DE/institutionen/parlament/PV/Seiten/220421Felix10.aspx,No,No,No,N/A,N/A,Inquiry regarding spatial planning in the context of new zoning regulations in Canton Zurich and its implications for similar settlements in Canton Graubünden.
https://www.gr.ch/DE/institutionen/verwaltung/ekud/avs/sport/Sport-Fonds/Seiten/wegleitungen.aspx,No,No,No,N/A,N/A,"Instructions and application forms for sports funding in various areas such as sports events, sports equipment, and sports facilities, provided by the Canton of Graubünden."
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/ueberuns/aktuelles/Seiten/WegleitungzurSteuererklaerung2009NP.aspx,No,No,No,N/A,N/A,"Guide to the 2009 tax declaration for natural persons available in electronic form, with distribution scheduled along with the tax declaration in January."
https://www.gr.ch/DE/institutionen/verwaltung/djsg/kapo/aktuelles/medien/2005/Seiten/DE_8852.aspx,No,No,No,N/A,N/A,"Warning about fraudulent attempts via email and counterfeit checks targeting businesses and individuals, along with advice on how to handle such situations."
https://www.gr.ch/DE/institutionen/verwaltung/dvs/soa/beratung/finanzielle-unterstuetzung/alimentenhilfe,N/A,N/A,N/A,N/A,N/A,N/A
https://www.gr.ch/DE/institutionen/verwaltung/djsg/kapo/aktuelles/medien/2004/Seiten/DE_8131.aspx,No,No,No,N/A,N/A,"Safety advice regarding fireworks on National Day, mentioning the risks of mishandling fireworks and providing guidelines to ensure safety."
