page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/1997/Seiten/DE_13068.aspx;No;No;No;N/A;N/A;The page discusses the Bündner government's stance on the regulation of abortion in Switzerland.
https://www.gr.ch/DE/institutionen/verwaltung/diem/ajf/ueberuns/aktuelles/Seiten/202105031.aspx;No;No;No;N/A;N/A;The page reports the sighting of a bear in Val Müstair and the subsequent actions taken by the Amt für Jagd und Fischerei.
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2012/Seiten/2012052401.aspx;No;No;No;N/A;N/A;The page discusses various administrative and governmental matters, including a voting complaint and new regulations.
https://www.gr.ch/DE/institutionen/parlament/PV/Seiten/20120418Michel(Davos)10.aspx;N/A;N/A;N/A;N/A;N/A;Unable to retrieve content from the page.
https://www.gr.ch/DE/institutionen/verwaltung/djsg/kapo/aktuelles/medien/2001/Seiten/DE_6942_i.aspx;No;No;No;N/A;N/A;The page discusses a police action involving a private helicopter during demonstrations and blockades at Landquart station.
https://www.gr.ch/DE/institutionen/verwaltung/djsg/kapo/aktuelles/medien/2023/Seiten/202308093.aspx;No;No;No;N/A;N/A;The page informs about traffic disruptions due to the Swiss Epic Mountainbike Event in Graubünden.
https://www.gr.ch/DE/institutionen/verwaltung/djsg/kapo/aktuelles/medien/2013/Seiten/201305221.aspx;No;No;No;N/A;N/A;The page discusses a Kids-Event organized by the Kantonspolizei Graubünden focusing on traffic instruction and skills tests for children.
https://www.gr.ch/DE/institutionen/verwaltung/djsg/kapo/aktuelles/medien/2023/Seiten/202303061.aspx;No;No;No;N/A;N/A;The page informs about traffic restrictions due to the Engadin Skimarathon organized by the Kantonspolizei Graubünden.
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2009/Seiten/DE_18589.aspx;No;No;No;N/A;N/A;The page discusses the Bündner government's stance on allowing the conditional withdrawal of a popular initiative in the case of an indirect counter-proposal.
https://www.gr.ch/DE/institutionen/parlament/PV/Seiten/20140423Holzinger-Loretz04.aspx;No;No;No;N/A;N/A;The page discusses the implementation of the new Child and Adult Protection Law in Graubünden and poses questions to the government regarding its effectiveness.
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/1998/Seiten/DE_13315.aspx;N/A;N/A;N/A;N/A;N/A;Unable to retrieve content from the page.
