page_link,page_is_about_software,page_is_software_guide,page_contains_software_guide,guide_format,guide_topic,page_content
https://www.gr.ch/DE/institutionen/verwaltung/djsg/kapo/aktuelles/medien/2019/Seiten/201903012.aspx,No,No,No,N/A,N/A,The page discusses traffic restrictions due to the Engadin Skimarathon event.
https://www.gr.ch/DE/institutionen/verwaltung/djsg/kapo/aktuelles/medien/2004/Seiten/DE_8169.aspx,No,No,No,N/A,N/A,The page reports a theft of cameras from a photography store in Klosters.
https://www.gr.ch/DE/institutionen/verwaltung/djsg/kapo/aktuelles/medien/2012/Seiten/201206071.aspx,No,No,No,N/A,N/A,The page announces a kids' event organized by the Kantonspolizei focused on safe bicycle riding.
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2000/Seiten/DE_14378_i.aspx,No,No,No,N/A,N/A,The page provides a summary of the results of the 1999 autumn hunting season in Graubünden.
https://www.gr.ch/DE/institutionen/verwaltung/ekud/afb/dokumentelinks/Seiten/berufsinspektorat.aspx,No,No,No,N/A,N/A,The page provides various forms and documents related to vocational training and apprenticeships in Graubünden.
https://www.gr.ch/DE/institutionen/verwaltung/djsg/kapo/aktuelles/medien/2010/Seiten/201004303.aspx,No,No,No,N/A,N/A,The page discusses a new agility course for the Kantonspolizei Graubünden focused on everyday cycling skills.
https://www.gr.ch/DE/institutionen/verwaltung/djsg/kapo/aktuelles/medien/2004/Seiten/DE_7888_i.aspx,No,No,No,N/A,N/A,The page outlines traffic regulations for the 36th Engadin Skimarathon.
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2019/Seiten/2019012801.aspx,No,No,Yes,App,Others,The page informs about the annual siren tests in Switzerland and mentions the Alertswiss app for disaster preparedness.
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/1997/Seiten/DE_13031.aspx,No,No,No,N/A,N/A,The page discusses the involvement of cantons in Swiss federal foreign policy.
https://www.gr.ch/DE/institutionen/parlament/PV/Seiten/DE_2009-06-18_40.aspx,No,No,No,N/A,N/A,The page discusses the payment behavior of public authorities and proposes to shorten payment deadlines.
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2016/Seiten/2016052602.aspx,No,No,No,N/A,N/A,The page provides tips on the safe use of household chemicals and mentions a new video by the Standeskanzlei.
https://www.gr.ch/DE/institutionen/verwaltung/ekud/anu/aktuelles/mitteilungen/Seiten/20150716_1Augustfeuer.aspx,No,No,No,N/A,N/A,The page discusses a fire ban in Graubünden due to the risk of forest and field fires.
