page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.ai.ch/themen/sicherheit?searchterm=Instruktion;No;No;No;N/A;The page discusses various aspects of safety and security, including police, fire department, and emergency numbers.
https://www.ai.ch/themen/staat-und-recht/infrastruktur-kantonal/wasserbau/gewaesserraum/faq?searchterm=Wegleitung;No;No;No;N/A;The page provides FAQs about waterway regulations and land use in Appenzell Innerrhoden.
https://www.ai.ch/themen/steuern/steuererklaerung-ausfuellen/steuerwerte?searchterm=Wegleitung;No;No;No;N/A;The page provides information on determining tax values for securities and other assets.
https://www.ai.ch/themen/kultur-und-geschichte/kulturfoerderung/innerrhoder-kunststiftung/fuehrer-kunstlandschaft-appenzell?searchterm=Anleitung;No;No;No;N/A;The page offers a guide to exploring cultural and historical treasures in Appenzell Innerrhoden.
https://www.ai.ch/themen/natur-und-umwelt/fischerei/ausgabestelle-fischereipatente/anleitung?searchterm=Anleitung;No;No;No;N/A;The page provides information on obtaining fishing permits in Appenzell Innerrhoden.
https://www.ai.ch/themen/natur-und-umwelt/jagd/ausgabestelle-jagdpatente/anleitung?searchterm=Anleitung;No;No;No;N/A;The page provides information on obtaining hunting permits in Appenzell Innerrhoden.
https://www.ai.ch/themen/bildung/erwachsenenbildung?searchterm=Software;No;No;No;N/A;The page discusses adult education in Appenzell Innerrhoden, including formal, non-formal, and informal learning methods.
https://www.ai.ch/themen/planen-und-bauen/baugesuch/baugesuch?searchterm=Wegleitung;No;No;No;N/A;The page provides guidelines and procedures for submitting building applications in Appenzell Innerrhoden.
https://www.ai.ch/themen/steuern/ai-tax-software/ai-tax-steuererklaerung-software-fuer-natuerliche-personen?searchterm=Software;Yes;Yes (webpage guide);Yes;Webpage;The page provides information on AI-Tax, a tax declaration software for individuals in Appenzell Innerrhoden, including download links and support details.
https://www.ai.ch/feuerschaugemeinde/service/zaehlerwesen?searchterm=Anleitung;No;No;Yes;PDF (inferred);The page provides information on metering services for energy and water supply, including guidelines for reading meters.
