page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.ai.ch/themen/natur-und-umwelt/umweltschutz/waermeerzeugungsanlagen/feuerungsanlagen?searchterm=anleitung;No;No;No;N/A;Discusses the guidelines and procedures for setting up and maintaining heating systems, specifically fireplaces.
https://www.ai.ch/verwaltung/land-und-forstwirtschaftsdepartement/amt-fuer-geoinformation/gis-fachstelle/gis-software?searchterm=software;Yes;No;No;N/A;Discusses GIS software tools used by the GIS department for geoinformation management.
https://www.ai.ch/themen?searchterm=software;No;No;No;N/A;Provides an overview of various topics and services offered by the canton of Appenzell Innerrhoden, not focused on software.
https://www.ai.ch/themen/bildung/erwachsenenbildung?searchterm=software;No;No;No;N/A;Discusses adult education in various forms, including formal, non-formal, and informal learning.
https://www.ai.ch/themen/steuern/ai-tax-software?searchterm=anleitung;Yes;Yes;Yes;PDF;Provides information on AI-Tax software for tax filing, including updates and installation guides.
https://www.ai.ch/verwaltung/land-und-forstwirtschaftsdepartement/amt-fuer-geoinformation/gis-fachstelle?searchterm=software;Yes;No;No;N/A;Discusses the GIS department's use of various software tools for geoinformation management.
https://www.ai.ch/themen/natur-und-umwelt/fischerei/ausgabestelle-fischereipatente/anleitung?searchterm=anleitung;No;No;No;N/A;Discusses the issuance of fishing licenses, not related to software.
https://www.ai.ch/themen/wirtschaft-und-arbeit/handelsregister/aktuelles/tagesregistereintraege-abrufen/anleitung-zum-abrufen-von-tagesregistereintraegen?searchterm=anleitung;No;No;No;N/A;Provides instructions on how to retrieve daily registry entries from the Swiss Commercial Register.
https://www.ai.ch/themen/kultur-und-geschichte/bibliotheken/volksbibliothek-appenzell/angebot/dibiost?searchterm=anleitung;No;Yes;Yes;Webpage;Provides instructions on how to use the Digital Library of Eastern Switzerland (Dibiost) for borrowing electronic media.
https://www.ai.ch/themen/planen-und-bauen/geodaten-und-plaene?searchterm=software;Yes;No;No;N/A;Discusses the use of Geographical Information Systems (GIS) software for capturing, processing, and presenting spatial data.
