page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.baselland.ch/politik-und-behorden/direktionen/bildungs-kultur-und-sportdirektion/bildung/handbuch/unterricht/lehrplan-volksschule-bl/faecheruebergreifende-themen;No;No;No;N/A;The page discusses interdisciplinary topics in the curriculum for primary schools in Baselland.
https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fuer-geoinformation/newsletter/newsletter-amt-fuer-geoinformation-mai-2023/3d-scan-eines-roemischen-kellers;No;No;No;N/A;The page discusses a 3D scan of a Roman cellar.
https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fuer-gesundheit/gesundheitsforderung/schulgesundheit/empfehlungen-und-dokumente/weitere-nutzliche-informationen-und-formulare/chronisch-kranke-kinder-in-der-schule;No;No;No;N/A;The page provides guidelines for managing chronically ill children in schools.
https://www.baselland.ch/politik-und-behorden/direktionen/bildungs-kultur-und-sportdirektion/dienstleistungen-und-angebote/informatik-schulen-bl/von-a-z;Yes;Yes;Yes;Textual;The page is a comprehensive guide to IT services for schools in Baselland.
https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fuer-gesundheit/gesundheitsforderung/schulgesundheit/informationen-fuer-die-schulen;No;No;No;N/A;The page provides health-related information for schools.
https://www.baselland.ch/politik-und-behorden/direktionen/bau-und-umweltschutzdirektion/umweltschutz-energie/altlasten/bewilligungspflicht;No;No;No;N/A;The page discusses the need for permits for contaminated sites.
https://www.baselland.ch/politik-und-behorden/direktionen/bildungs-kultur-und-sportdirektion/bildung/handbuch/unterricht/lehrplan-volksschule-bl/sekundarstufe-i/hauswirtschaft;No;No;No;N/A;The page outlines the curriculum for home economics in secondary schools.
https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/landw-zentrum-ebenrain/landwirtschaft/bodenkartierung;No;No;No;N/A;The page discusses soil mapping in agriculture.
https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fuer-geoinformation/geoportal/3d-im-kanton-bl/3d-viewer;Yes;Yes;No;Software;The page provides a 3D viewer for geographical data.
https://www.baselland.ch/politik-und-behorden/direktionen/bildungs-kultur-und-sportdirektion/dienstleistungen-und-angebote/informatik-schulen-bl/ict-bildung/ict-primarschulen/unterrichtsmaterial/programmieren-robotik/ausleihangebote/code-werkstatt/download-dokumete-code-werkstatt;Yes;Yes;Yes;Textual, PDF;The page offers downloadable documents for teaching programming and robotics in primary schools.
