page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.baselland.ch/themen/i_j/info-heft/newsletter-infoheft/newsletter-1-maerz-2023/nach-den-wahlen-ist-vor-den-wahlen?searchterm=software;No;No;No;N/A;Data retrieval is incomplete.
https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/gesundheitsforderung/schulgesundheit/informationen-fuer-die-eltern/gesund-durch-die-schule/chronische-krankheiten?searchterm=anleitung;No;No;No;N/A;Provides guidelines for parents on how to manage chronic illnesses in children attending school.
https://www.baselland.ch/politik-und-behorden/direktionen/finanz-und-kirchendirektion/personalamt/personalentwicklung/seminarprogramm/seminarangebot/t433?searchterm=software;Yes;No;No;N/A;Offers a seminar on agile methods, originally developed by software developers, for improving work organization.
https://www.baselland.ch/politik-und-behorden/direktionen/finanz-und-kirchendirektion/sozialamt/sozialhilfe/integrationsmassnahmen/internetplattform/grundkompetenzkurse/bbz-bl-mathematik-grundkompetenzen?searchterm=anleitung;No;No;No;N/A;Offers a course to improve basic math skills, including the use of calculators.
https://www.baselland.ch/politik-und-behorden/direktionen/bildungs-kultur-und-sportdirektion/bildung/handbuch/unterricht/fernlernen/archiv-tagestipps?searchterm=anleitung;No;No;No;N/A;Data retrieval is incomplete.
https://www.baselland.ch/politik-und-behorden/direktionen/finanz-und-kirchendirektion/sozialamt/sozialhilfe/integrationsmassnahmen/internetplattform/ruestzeug-arbeitsintegration-basel-stadt-amie?searchterm=anleitung;No;No;No;N/A;Data retrieval is incomplete.
https://www.baselland.ch/politik-und-behorden/direktionen/sicherheitsdirektion/fachbereich-familien/familienalltag-in-der-corona-krise/ideen-fuer-spiel-und-spass-zuhause?searchterm=anleitung;No;No;No;N/A;Data retrieval is incomplete.
https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/landw-zentrum-ebenrain/landwirtschaft/direktzahlungen?searchterm=anleitung;No;No;No;N/A;Data retrieval is incomplete.
https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-geoinformation/geoportal/geodienste/geoview-bl/anleitungen?searchterm=anleitung;Yes;Yes;Yes;Webpage;Provides detailed instructions for using GeoView BL, a geoinformation system.
https://www.baselland.ch/politik-und-behorden/direktionen/bildungs-kultur-und-sportdirektion/sport/swisslos-sportfonds/formulare?searchterm=anleitung;No;No;Yes;Webpage;Provides online forms and guidelines for applications to the Swisslos Sportfonds, including an electronic submission process.
