page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/gesundheitsforderung/tabakpravention/massnahmen-projekte/jugendliche/tabak-schullektionen/vapes-puffbars/unterrichtseinheiten-vaping;No;No;No;N/A;The page provides educational materials on vaping and its effects.
https://www.baselland.ch/politik-und-behorden/direktionen/sicherheitsdirektion/zivilrechtsverwaltung/handelsregister/infos/firmenabklaerung;No;No;No;N/A;The page provides guidelines on company name registration and identity verification.
https://www.baselland.ch/politik-und-behorden/direktionen/bildungs-kultur-und-sportdirektion/dienstleistungen-und-angebote/informatik-schulen-bl/informationssicherheit-und-datenschutz/informationssicherheit-und-it-sicherheit;Yes;No;No;N/A;The page discusses the importance of IT and information security, focusing on protection against unauthorized access and data threats.
https://www.baselland.ch/politik-und-behorden/direktionen/bildungs-kultur-und-sportdirektion/dienstleistungen-und-angebote/informatik-schulen-bl;Yes;No;No;N/A;The page outlines the responsibilities and services provided by the IT department for schools in Baselland, including IT infrastructure and software procurement.
https://www.baselland.ch/politik-und-behorden/direktionen/bildungs-kultur-und-sportdirektion/dienstleistungen-und-angebote/informatik-schulen-bl/von-a-z;Yes;Yes;Yes;Webpage;The page serves as an index for various IT-related topics, including software guides, tutorials, and educational resources for schools.
https://www.baselland.ch/politik-und-behorden/direktionen/finanz-und-kirchendirektion/sozialamt/sozialhilfe/integrationsmassnahmen/internetplattform/mebea-einsatz-im-detailhandel-beschaftigung;No;No;No;N/A;The page provides information on a job placement program in retail, targeting various age groups and skill levels.
https://www.baselland.ch/politik-und-behorden/direktionen/bildungs-kultur-und-sportdirektion/dienstleistungen-und-angebote/informatik-schulen-bl/ict-bildung/ict-primarschulen/unterrichtsmaterial/ideenpool-ict-unterricht/lernsoftware-apps;Yes;No;Yes;Webpage;The page provides a list of learning software and apps for primary schools, along with links to other databases for educational software.
https://www.baselland.ch/politik-und-behorden/direktionen/sicherheitsdirektion/militar-bevolkerungsschutz/faq-schutzraum-und-notvorrat;No;No;No;N/A;Data retrieval is incomplete; unable to summarize the content.
https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/landw-zentrum-ebenrain/landwirtschaft/spezialkulturen/boden-duengung-komposteinsatz;No;No;No;N/A;Data retrieval is incomplete; unable to summarize the content.
https://www.baselland.ch/politik-und-behorden/direktionen/finanz-und-kirchendirektion/sozialamt/sozialhilfe/integrationsmassnahmen/internetplattform/ors-service-ag-saubere-gemeinde-bl-gruppenleitung;No;No;No;N/A;The page describes a reintegration program aimed at individuals with residence permits, focusing on employment training and administrative tasks.
