page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/kiga/offentliche-arbeitslosenkasse;No;No;No;N/A;The page is about the cantonal unemployment office and its services in Baselland, Switzerland.
https://www.baselland.ch/politik-und-behorden/direktionen/bildungs-kultur-und-sportdirektion/dienstleistungen-und-angebote/informatik-schulen-bl/informationssicherheit-und-datenschutz/datenschutz;Yes;No;No;N/A;The page discusses data protection and information security in schools in Baselland, Switzerland, including the use of online services and apps.
https://www.baselland.ch/themen/p/politische-rechte/wahlen/landratswahlen/landratswahlen-2019;No;No;No;N/A;The page provides information about the 2019 Landrat elections in Baselland, Switzerland, including election dates, results, and statistics.
https://www.baselland.ch/politik-und-behorden/direktionen/bildungs-kultur-und-sportdirektion/dienstleistungen-und-angebote/informatik-schulen-bl/dienstleistungsangebot;Yes;Yes;Yes;Webpage;The page outlines the IT services offered to schools in Baselland, Switzerland, including hardware and software management, network services, and various software solutions.
https://www.baselland.ch/politik-und-behorden/direktionen/bau-und-umweltschutzdirektion/umweltschutz-energie/kundenseiten/architektinnen-und-bauplanende;No;No;No;N/A;The page provides information on environmental and energy regulations for architects and planners in Baselland, Switzerland.
https://www.baselland.ch/politik-und-behorden/direktionen/bildungs-kultur-und-sportdirektion/bildung/handbuch/organisation-schulbetrieb/finanzen;No;No;No;N/A;The page provides information on financial matters related to school operations in Baselland, Switzerland, including guidelines and procedures for ordering materials and handling expenses.
https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/gesundheitsforderung/kindheit-und-jugend/netzwerk-partnerorganisationen/3d-tagung-2.0/chancen-und-risiken;Yes;No;Yes;Live Demo;The page details a conference that discussed the risks and opportunities of new media, including a live demo from the software world.
https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-geoinformation/newsletter/newsletter-amt-fuer-geoinformation-juni-2022/erweiterung-oereb-kataster;Yes;No;No;N/A;The page discusses the expansion and updates to the ÖREB-Kataster, a geoinformation system, including the use of pyramid_oereb, a Python-developed software.
https://www.baselland.ch/themen/p/politische-rechte/wahlen/landratswahlen/landratswahlen-2011;No;No;No;N/A;The page provides information on the 2011 Landrat elections in Baselland, Switzerland, including election results and statistics.
https://www.baselland.ch/politik-und-behorden/direktionen/bau-und-umweltschutzdirektion/tiefbauamt/downloads-1/signalisation-und-lichtsignalanlagen;No;Yes;Yes;Document;The page provides downloadable Excel templates and guidelines for traffic signal and lighting systems in Baselland, Switzerland.
