page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.baselland.ch/politik-und-behorden/direktionen/finanz-und-kirchendirektion/personalamt/personalentwicklung/seminarprogramm/seminarangebot/t688;No;No;No;N/A;The page provides information on a seminar for personal development.
https://www.baselland.ch/politik-und-behorden/direktionen/bildungs-kultur-und-sportdirektion/soziales/kind-und-jugend/beitraege-an-ergaenzende-hilfen-zur-erziehung-2;No;No;No;N/A;The page discusses financial contributions for supplementary educational aids.
https://www.baselland.ch/politik-und-behorden/direktionen/bildungs-kultur-und-sportdirektion/bildung/handbuch/unterricht/fernlernen/sekundarstufe-i;No;No;No;N/A;The page provides guidelines for remote learning in secondary schools.
https://www.baselland.ch/politik-und-behorden/gemeinden/ormalingen/politik-und-behoerden-1/wahlen-abstimmungen;No;No;No;N/A;The page returned a 404 error.
https://www.baselland.ch/themen/p/politische-rechte/wahlen/wahlvorbereitungen/nationale-wahlen;No;No;No;N/A;The page provides information on national elections, including guidelines for filling out election proposal forms.
https://www.baselland.ch/politik-und-behorden/direktionen/finanz-und-kirchendirektion/statistisches-amt/register/personenregister-arbo/angeschlossene-stelle;No;No;No;N/A;The page discusses the integration of various departments and services into the cantonal person register ARBO.
https://www.baselland.ch/politik-und-behorden/direktionen/finanz-und-kirchendirektion/sozialamt/sozialhilfe/integrationsmassnahmen/internetplattform/mebea-it-support;Yes;Yes;No;Training Program;The page describes a training program for IT support, covering areas like Windows Clients, Windows Server, and multimedia hardware and software.
https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fuer-geoinformation/leitungskataster/dokumente;No;No;No;N/A;The page returned a 404 error.
https://www.baselland.ch/politik-und-behorden/direktionen/finanz-und-kirchendirektion/steuerverwaltung/privatperson/easytax/faq;Yes;Yes;Yes;Textual;The page provides a comprehensive FAQ about EasyTax, a tax software, including system requirements, installation, and troubleshooting.
https://www.baselland.ch/politik-und-behorden/direktionen/sicherheitsdirektion/motorfahrzeugkontrolle/ausweise/info-elektronische-uebermittlung-von-arztberichten;Yes;Yes;No;Online Platform;The page describes the cari-medko platform, which allows for secure electronic transmission of periodic driving fitness examinations via the HIN application.
