page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/kiga/datenschutzrichtlinien?searchterm=software;Yes;No;No;N/A;"Discusses the use of the ""lamapoll.de"" software for data collection and its compliance with data protection laws."
https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/gesundheitsforderung/kindheit-und-jugend/themen-projekte/copy_of_kind-und-raum/projekte-nach-gemeinden/muenchenstein1?searchterm=anleitung;No;No;No;N/A;Data not available.
https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/landw-zentrum-ebenrain/landwirtschaft/meliorationen/drainagen-entwaesserung-1?searchterm=anleitung;No;No;No;N/A;Discusses drainage systems and provides guidelines for projects related to water management.
https://www.baselland.ch/politik-und-behorden/direktionen/bildungs-kultur-und-sportdirektion/dienstleistungen-und-angebote/informatik-schulen-bl/ict-bildung/ict-sekundarschulen?searchterm=anleitung;Yes;Yes;Yes;Webpage;Provides technical and pedagogical ICT support for schools, including guidelines for using programs or hardware.
https://www.baselland.ch/politik-und-behorden/direktionen/bildungs-kultur-und-sportdirektion/bildung/sekundarstufe-i/sekundarschule-laufental/corona-news-1?searchterm=anleitung;No;No;No;N/A;Page restricted, requires login for access.
https://www.baselland.ch/politik-und-behorden/direktionen/finanz-und-kirchendirektion/sozialamt/sozialhilfe/integrationsmassnahmen/internetplattform/amt-fur-berufsbildung-und-berufsberatung-mentoring?searchterm=anleitung;No;No;No;N/A;Data not available.
https://www.baselland.ch/politik-und-behorden/direktionen/bildungs-kultur-und-sportdirektion/sport/unsere-angebote-und-anlaesse/sport-in-der-kantonalen-verwaltung/copy_of_verwaltungslauf-training?searchterm=anleitung;No;No;No;N/A;Data not available.
https://www.baselland.ch/politik-und-behorden/direktionen/finanz-und-kirchendirektion/sozialamt/sozialhilfe/integrationsmassnahmen/foerderung-von-grundkompetenzen/Gesamtliste%20der%20Angebote/lernzentrum-laufen?searchterm=anleitung;No;No;Yes;N/A;Offers basic skills training for adults, including computer use.
https://www.baselland.ch/politik-und-behorden/direktionen/bildungs-kultur-und-sportdirektion/bildung/handbuch/organisation-schulbetrieb/finanzen/anleitungen-handouts?searchterm=anleitung;No;Yes;Yes;Webpage;Provides various forms and guidelines related to school finances.
https://www.baselland.ch/politik-und-behorden/direktionen/finanz-und-kirchendirektion/statistisches-amt/gemeindefinanzen/rechnungslegung-einwohnergemeinden/Excel-Vorlagen?searchterm=software;Yes;No;No;N/A;Data not available.
