page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.baselland.ch/politik-und-behorden/direktionen/bildungs-kultur-und-sportdirektion/sport/unsere-angebote-und-anlaesse/sportamtag-challenge-1/monatsthema/april-2023-vereinsstolz;No;No;No;N/A;Information about the 'Sport am Tag' challenge for the month of April 2023, focusing on 'Vereinsstolz' or club pride.
https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/gesundheitsforderung/schulgesundheit/copy_of_schulaerztliche-untersuchungen/grundlagen;No;No;No;N/A;Information on the basic principles of school health, including medical examinations and vaccinations.
https://www.baselland.ch/politik-und-behorden/direktionen/sicherheitsdirektion/arxhof/testimonials/testimonial-48-in-der-kunst-kann-ich-vieles-verarbeiten;No;No;No;N/A;Testimonial about the therapeutic role of art in the Arxhof juvenile detention center.
https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/lebensmittelsicherheit-und-veterinarwesen/Dokumente-Downloads/Exportzertifikate;No;No;No;N/A;Information on export certificates for food and animal products, including downloadable forms.
https://www.baselland.ch/themen/p/politische-rechte/wahlen/wahlvorbereitungen/kantonale-wahlen;No;No;No;N/A;Information on cantonal elections, including the electoral system, voting procedures, and candidate lists.
https://www.baselland.ch/politik-und-behorden/direktionen/bildungs-kultur-und-sportdirektion/sport/unsere-angebote-und-anlaesse/sportamtag-challenge-1/monatsthema/maerz-2023-spiel-dich-fit;No;No;No;N/A;Information about the 'Sport am Tag' challenge for the month of March 2023, focusing on 'Spiel dich fit' or play yourself fit.
https://www.baselland.ch/politik-und-behorden/direktionen/bau-und-umweltschutzdirektion/umweltschutz-energie/wasser/wasserversorgung/grundwasserstande;No;No;No;N/A;Information on groundwater levels, including current data and monitoring stations.
https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/gesundheitsforderung/schulgesundheit/empfehlungen/chronisch-kranke-kinder-in-der-schule;No;No;No;N/A;Recommendations for the integration of chronically ill children in schools, including guidelines for teachers and parents.
https://www.baselland.ch/politik-und-behorden/direktionen/finanz-und-kirchendirektion/steuerverwaltung/e-tax-bl/fristverlaengerung;No;No;No;N/A;Information on how to extend the deadline for filing tax returns online via E-Tax BL.
https://www.baselland.ch/politik-und-behorden/direktionen/bildungs-kultur-und-sportdirektion/sport/talent-und-leistungssportfoerderung/talent-eye;No;No;No;N/A;Information on the Talent Eye program, which aims to identify and promote young sports talents.
