page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/amt-fur-gesundheit/gesundheitsforderung/schulgesundheit/formulare-und-informationen-fuer-die-schulen?searchterm=anleitung;No;No;No;N/A;Provides forms and information for schools.
https://www.baselland.ch/politik-und-behorden/direktionen/finanz-und-kirchendirektion/sozialamt/sozialhilfe/integrationsmassnahmen/internetplattform/mebea-kurs-job-express?searchterm=anleitung;No;No;No;N/A;Offers courses and job opportunities for social assistance recipients.
https://www.baselland.ch/politik-und-behorden/direktionen/bildungs-kultur-und-sportdirektion/dienstleistungen-und-angebote/informatik-schulen-bl/dienstleistungsangebot?searchterm=software;Yes;No;Yes;Webpage;Offers IT services for schools, including hardware, software, and network management.
https://www.baselland.ch/politik-und-behorden/direktionen/bildungs-kultur-und-sportdirektion/bildung/handbuch/unterricht/lehrplan-volksschule-bl/sekundarstufe-i/ethik-religionen-gemeinschaft?searchterm=anleitung;No;No;No;N/A;Provides educational materials and guidelines for teaching ethics, religions, and community in secondary schools.
https://www.baselland.ch/politik-und-behorden/direktionen/bildungs-kultur-und-sportdirektion/sport/unsere-angebote-und-anlaesse/beratungsleistungen/cool-and-clean?searchterm=anleitung;No;No;No;N/A;Discusses how to create a health-promoting environment in sports clubs, particularly for youth.
https://www.baselland.ch/politik-und-behorden/direktionen/bildungs-kultur-und-sportdirektion/bildung/handbuch/organisation-schulbetrieb/personal/anstellung-2/sonderprivatauszug?searchterm=anleitung;No;No;No;N/A;Discusses the procedures for personnel security checks during recruitment, including the use of register extracts.
https://www.baselland.ch/politik-und-behorden/direktionen/bildungs-kultur-und-sportdirektion/bildung/amt-fuer-volksschulen/umsetzung-zukunft.vs?searchterm=anleitung;No;No;Yes;Text;Discusses the planning and implementation of educational measures for primary and secondary schools, including media and informatics.
https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/landw-zentrum-ebenrain/bildung-und-beratung/landwirtschaftliche-grundbildung/lehrstellen%20und%20lehrbetriebe?searchterm=anleitung;No;No;No;N/A;Provides a directory of agricultural apprenticeships and guidelines for both learners and educators.
https://www.baselland.ch/politik-und-behorden/direktionen/bildungs-kultur-und-sportdirektion/dienstleistungen-und-angebote/informatik-schulen-bl/informationssicherheit-und-datenschutz/risikomanagement?searchterm=anleitung;Yes;No;No;N/A;Discusses risk management in IT, focusing on the identification of threats, vulnerability analysis, and risk assessment.
https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/kiga/offentliche-arbeitslosenkasse/kurzarbeit-im-zusammenhang-mit-dem-coronavirus?searchterm=anleitung;No;No;No;N/A;Provides information on how employers can apply for short-time work compensation due to COVID-19.
