page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://www.baselland.ch/politik-und-behorden/direktionen/bau-und-umweltschutzdirektion/umweltschutz-energie/abfall/entsorgungsgenehmigung;Yes;Yes (webpage guide);No;Webpage;Environment, agriculture and natural resources;The page discusses the internet-based EDV solution EGI for waste disposal permits in the Canton of Basel-Landschaft.
https://www.baselland.ch/politik-und-behorden/direktionen/finanz-und-kirchendirektion/steuerverwaltung/quellensteuer/abrechnung/equellensteuerabrechnung;Yes;Yes (webpage guide);No;Webpage;Finance and taxes;The page provides information on how to submit tax withholding calculations online through the E-Quellensteuerabrechnung interface.
https://www.baselland.ch/politik-und-behorden/direktionen/bildungs-kultur-und-sportdirektion/sport/unsere-angebote-und-anlaesse/sportamtag-challenge-1/Strecken/signalisation;No;No;No;N/A;N/A;The page provides information on the signaling and directions for the SPORTAMTag-Challenge routes.
https://www.baselland.ch/politik-und-behorden/direktionen/bildungs-kultur-und-sportdirektion/bildung/sekundarstufe-i/sekundarschule-laufental/unsere-schule/berufswahl;N/A;N/A;N/A;N/A;N/A;The page returned a 404 error, indicating that the content is not available.
https://www.baselland.ch/politik-und-behorden/direktionen/bau-und-umweltschutzdirektion/lufthygiene/lufthygiene/infos-beratung;No;No;No;N/A;N/A;The page provides information on air hygiene, including guidelines on the use of environmentally friendly paints and fuels.
https://www.baselland.ch/politik-und-behorden/direktionen/bau-und-umweltschutzdirektion/raumplanung/kantonale-denkmalpflege/inventare/ikd/muttenz/hauptstrasse-2-4-kirchplatz-3;N/A;N/A;N/A;N/A;N/A;The page returned a 404 error, indicating that the content is not available.
https://www.baselland.ch/politik-und-behorden/direktionen/volkswirtschafts-und-gesundheitsdirektion/landw-zentrum-ebenrain/uber-uns/ortsplan;No;No;No;N/A;N/A;The page provides a location plan and directions to the Ebenrain Center for Agriculture, Nature, and Nutrition.
https://www.baselland.ch/politik-und-behorden/direktionen/sicherheitsdirektion/polizei/bewilligungen;No;No;No;N/A;N/A;The page provides information on speed limits and special permits for medical professionals and transport services.
https://www.baselland.ch/politik-und-behorden/direktionen/finanz-und-kirchendirektion/sozialamt/infos-zu-schutzbeduerftigen-aus-der-ukraine/sachspenden;No;No;No;N/A;N/A;The page provides information on material donations for refugees from Ukraine, specifying the types of items needed and the drop-off location.
https://www.baselland.ch/politik-und-behorden/direktionen/sicherheitsdirektion/integration/aktuelles/archiv;No;No;No;N/A;N/A;The page contains an archive of articles and information related to integration, migration, and social issues. It does not focus on software or provide guides about software.
https://www.baselland.ch/politik-und-behorden/direktionen/bildungs-kultur-und-sportdirektion/bildung/primarstufe/laufbahn/uebertritt-in-die-sekundarstufe-i;N/A;N/A;N/A;N/A;N/A;The page returned no content, indicating that the content is not available or could not be retrieved.
