page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://www.lu.ch/Verzeichnisse/Online_Dienstleistungen/Online_Dienstleistungen_A_Z?il=B;No;No;No;N/A;N/A;The page lists various online services and forms provided by the Canton of Lucerne.
https://uwe.lu.ch/themen/energie/Betriebsoptimierung/Dokumente_und_Links;Yes;Yes;Yes;Document;Environment, agriculture and natural resources;The page provides documents and links regarding legal bases, tools, and additional literature for energy operational optimization.
https://vif.lu.ch/mobilitaet/verkehrsmassnahmen;No;No;No;N/A;N/A;The page outlines traffic measures aimed at improving traffic safety and managing road traffic in the Canton of Lucerne.
https://uwe.lu.ch/themen/abfall;No;No;No;N/A;N/A;The page discusses waste and disposal in the Canton of Lucerne.
https://ksalpenquai.lu.ch/dokumente/reglemente_co;Yes;Yes;Yes;Document;Education;The page lists various regulations, laws, ordinances, and guidelines concerning education in the Canton of Lucerne.
https://ksalpenquai.lu.ch/profil;No;No;No;N/A;N/A;The page provides a profile of Kantonsschule Alpenquai Luzern.
https://gruezi.lu.ch/mobilitaet/fahrrad_zu_fuss;No;No;No;N/A;N/A;The page provides information on cycling and walking in the Canton of Lucerne.
https://staatsarchiv.lu.ch/kantonsgeschichte/publikationen/aufsaetze_vortraege;No;No;No;N/A;N/A;The page compiles various essays and lectures from the State Archives.
https://disg.lu.ch/themen/integration/integration_aktivitaeten/Schutz_vor_Diskriminierung;No;No;No;N/A;N/A;The page discusses measures against discrimination as part of the Canton of Lucerne's integration programs.
https://gruezi.lu.ch/gesundheit/psychische_gesundheit;No;No;No;N/A;N/A;The page provides information on mental health support and services available in the Canton of Lucerne.
https://beruf.lu.ch/Berufslehre/Berufslehre_im_Betrieb/Lehrverhaeltnis/Informationen_zum_Lehrverhaeltnis/Informationen_fuer_Lernende_und_Gesetzliche_Vertreter;No;No;No;N/A;N/A;The page provides information for apprentices and their legal representatives regarding the apprenticeship agreement.
https://gruezi.lu.ch/wohnen/abfallentsorgung;No;No;No;N/A;N/A;The page provides information on waste disposal in the Canton of Lucerne.
https://vif.lu.ch/down_load;No;No;No;N/A;N/A;The page offers templates, forms, guidelines, and regulations from the Department of Traffic and Infrastructure.
https://uwe.lu.ch/themen/abfall/egi;Yes;Yes;Yes;Document;Environment, agriculture and natural resources;The page discusses an online platform for disposal authorization in the Canton of Lucerne.
