page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.ow.ch/_rte/abstimmung/3604;No;No;No;N/A;N/A
https://www.ow.ch/_rte/information/33321;Yes;No;No;N/A;The page discusses an object credit for the procurement of software for the electronic creation, editing, management, and archiving of tax files.
https://www.ow.ch/_rte/onlinedienst/3964;Yes;No;Yes;Webpage;The page provides information about the electronic tax declaration system in the Canton of Obwalden, including links to guides and instructions for individuals and legal entities.
https://www.ow.ch/_rte/anlass/5224;No;No;No;N/A;N/A
https://www.ow.ch/_rtr/datenschutzbestimmungen;No;No;No;N/A;The page provides the privacy policy for the online application process within the Cantonal Administration of Obwalden, detailing the handling and protection of personal data.
https://www.ow.ch/_rte/abstimmung/3445;No;No;No;N/A;The page provides details of the voting results from the November 27, 2016, referendum in the Canton of Obwalden, including information on federal and cantonal proposals.
https://www.ow.ch/_rte/abstimmung/3446;No;No;No;N/A;The page provides details of the voting results from the November 27, 2016, referendum in the Canton of Obwalden, including information on federal and cantonal proposals.
https://www.ow.ch/_rte/anlass/3728;No;No;No;N/A;N/A
https://www.ow.ch/_rte/abstimmung/3737;No;No;No;N/A;The page provides details of the voting results from the September 22, 2019, referendum in the Canton of Obwalden, including information on cantonal proposals.
https://www.ow.ch/_rte/publikation/31541;No;No;No;N/A;N/A
