page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.ow.ch/_rte/abstimmung/3719;No;No;No;N/A;The page provides information about a public vote on May 19, 2019, in Obwalden, Switzerland, including details on federal and cantonal proposals, voting results, and a warning about using outdated browser versions.
https://www.ow.ch/_rte/abstimmung/4127;No;No;No;N/A;The page provides details about a public vote on November 28, 2021, in Obwalden, Switzerland, including information on federal and cantonal proposals, voting results, and a warning about using outdated browser versions.
https://www.ow.ch/_rte/amt/1655;Yes;No;No;N/A;The page pertains to the Support & IT department of the Obwalden Tax Administration, detailing responsibilities such as customer service, property taxes, and IT, including online tax declaration solutions.
https://www.ow.ch/_rte/abstimmung/4274;No;No;No;N/A;The page provides details about a public vote and replacement election on September 25, 2022, in Obwalden, Switzerland, including information on federal and cantonal proposals, voting results, and a warning about using outdated browser versions.
https://www.ow.ch/_rte/publikation/19219;No;No;No;N/A;"The page provides information about a publication titled ""Kantonaler Richtplan, Das Herz der schweizerischen Raumplanung,"" a brochure related to spatial planning in Switzerland, available for download."
https://www.ow.ch/_rte/publikation/9885;Yes;Yes (webpage guide);No;PDF;"The page provides a brief guide titled ""Steuerverwaltung Neuschätzung Kurzanleitung,"" an external user manual for the application of the online portal related to tax reassessment in Obwalden, Switzerland, available for download."
https://www.ow.ch/_rte/publikation/31438;Yes;Yes (webpage guide);No;PDF;"The page provides an instruction guide titled ""ABACUS Anleitung E-Bilanz CH,"" a manual for exporting the E-Balance CH from ABACUS for import into CleverTax, available for download."
https://www.ow.ch/_rte/publikation/8756;No;No;No;N/A;The page provides information about municipal building departments and building and zoning regulations in Obwalden, Switzerland, including contact details and regulations for building and construction.
https://www.ow.ch/_rte/onlinedienst/4471;No;No;No;N/A;"The page provides an instruction for ""Nachweis von Engerlingen - Anleitung zur Probegrabung,"" a guide for sampling grubs, available for download."
https://www.ow.ch/_rtr/datenschutz;No;No;No;N/A;The page outlines the privacy policy and data protection measures of the Canton of Obwalden's website, including information on cookies, encryption, and the handling of personal data.
