page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://www.nw.ch/_rte/dienst/3983;No;No;No;N/A;N/A;The page discusses the legal framework for the protection of nature and landscape in the Canton of Nidwalden.
https://www.nw.ch/_rte/publikation/32662;No;No;No;N/A;N/A;The page provides a PDF guide on the protection of nature and landscape in the Canton of Nidwalden.
https://www.nw.ch/_rte/dienst/3981;No;No;No;N/A;N/A;The page discusses the remediation of negative impacts on water bodies due to hydroelectric power usage in the Canton of Nidwalden.
https://www.nw.ch/_rte/dienst/1297;No;No;No;N/A;N/A;The page focuses on occupational safety and health regulations in businesses within the Canton of Nidwalden.
https://www.nw.ch/_rte/dienst/2288;No;No;No;N/A;N/A;The page discusses noise pollution from road traffic and the measures taken for its mitigation in the Canton of Nidwalden.
https://www.nw.ch/_rte/dienst/2461;No;No;No;N/A;N/A;The page outlines the responsibilities of tank facility owners in the Canton of Nidwalden, focusing on environmental protection and regular maintenance.
https://www.nw.ch/_rte/traktanden/4294;Yes;No;No;N/A;N/A;The page provides information on a Landrat (Cantonal Parliament) meeting, including an agenda item about software for electronic tax record archiving.
https://www.nw.ch/_rtr/barrierefreiheit;Yes;No;No;N/A;N/A;The page discusses the accessibility features of the Canton of Nidwalden's website, including compliance with international guidelines and the use of XHTML and CSS for structure and design.
https://www.nw.ch/_rte/publikation/16516;No;No;No;N/A;N/A;The page provides a guide on learning German as a second language, issued by the Office for Primary Schools and Sports.
https://www.nw.ch/_rte/dienst/4644;No;No;No;N/A;N/A;The page details the services offered by the Canton of Nidwalden's Commercial Register, including registration procedures and legal obligations.
https://www.nw.ch/_rte/publikation/28441;Yes;Yes;No;PDF;Environment, agriculture and natural resources;The page provides a PDF guide for installing a hunting application, managed by the Office for Justice.
https://www.nw.ch/_rte/amt/1103;No;No;No;N/A;N/A;The page discusses the continuing education programs for teachers in the Canton of Nidwalden, organized by the Office for Primary Schools and Sports.
https://www.nw.ch/_rte/dienst/4265;No;No;No;N/A;N/A;The page discusses the strategic planning for the revitalization of flowing waters in the Canton of Nidwalden, in compliance with federal regulations.
https://www.nw.ch/_rte/dienst/1752;No;No;No;N/A;N/A;The page discusses the legal and environmental considerations for construction activities affecting groundwater in the Canton of Nidwalden.
https://www.nw.ch/_rte/thema2/390;No;No;No;N/A;N/A;The page provides an overview of important archival terms and their organization within the State Archives of Nidwalden.
https://www.nw.ch/_rte/dienst/1955;No;No;No;N/A;N/A;The page discusses noise pollution caused by railways in the Canton of Nidwalden and the measures taken for its mitigation.
https://www.nw.ch/_rte/dienst/4591;No;No;No;N/A;N/A;The page discusses invasive organisms, specifically non-native plants and animals, and the measures taken for their control in the Canton of Nidwalden.
