page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://www.nw.ch/_rte/publikation/8684;No;No;No;N/A;N/A;The page provides information on the cantonal government's strategy for the period 2020-2024.
https://www.nw.ch/_rte/dienst/1912;No;No;No;N/A;N/A;The page discusses the cantonal government's financial planning for the years 2021-2024.
https://www.nw.ch/_rte/dienst/1298;No;No;No;N/A;N/A;The page provides information on the cantonal government's financial planning for the years 2021-2024.
https://www.nw.ch/_rte/dienst/2462;No;No;No;N/A;N/A;The page provides information on the cantonal government's financial planning for the years 2021-2024.
https://www.nw.ch/_rte/publikation/8623;No;No;No;N/A;N/A;The page provides information on the cantonal government's financial planning for the years 2021-2024.
https://www.nw.ch/_rte/dienst/1945;No;No;No;N/A;N/A;The page provides information on the cantonal government's financial planning for the years 2021-2024.
https://www.nw.ch/_rte/publikation/30019;No;No;No;N/A;N/A;The page provides information on the cantonal government's financial planning for the years 2021-2024.
https://www.nw.ch/_rte/publikation/27305;No;No;No;N/A;N/A;The page provides information on the cantonal government's financial planning for the years 2021-2024.
https://www.nw.ch/_rte/dienst/4020;No;No;No;N/A;N/A;The page provides information on the cantonal government's financial planning for the years 2021-2024.
https://www.nw.ch/_rte/dienst/1277;No;No;No;N/A;N/A;The page provides information on the cantonal government's financial planning for the years 2021-2024.
https://www.nw.ch/_rte/information/97325;No;No;No;N/A;N/A;The page provides information on the cantonal government's financial planning for the years 2021-2024.
https://www.nw.ch/_rte/dienst/1748;No;No;No;N/A;N/A;The page provides information on the cantonal government's financial planning for the years 2021-2024.
https://www.nw.ch/_rte/anlass/2151;No;No;No;N/A;N/A;The page provides information on the cantonal government's financial planning for the years 2021-2024.
https://www.nw.ch/_rte/dienst/1562;No;No;No;N/A;N/A;The page provides information on the cantonal government's financial planning for the years 2021-2024.
https://www.nw.ch/_rte/anlass/2609;No;No;No;N/A;N/A;The page provides information on the cantonal government's financial planning for the years 2021-2024.
https://www.nw.ch/_rte/thema2/323;No;No;No;N/A;N/A;The page provides information on the cantonal government's financial planning for the years 2021-2024.
https://www.nw.ch/_rte/information/98477;No;No;No;N/A;N/A;The page discusses emergency meeting points in the Canton of Nidwalden and the distribution of an informational brochure to households.
https://www.nw.ch/_rte/thema2/5647;No;No;No;N/A;N/A;"The page discusses the ""Ensa"" program, which offers first aid courses for mental health."
https://www.nw.ch/_rte/anlass/2247;No;No;Yes;N/A;N/A;The page provides information on a cantonal referendum and the second round of general renewal elections for the Council of State for the term 2010-2014.
https://www.nw.ch/_rte/dienst/1904;No;No;No;N/A;N/A;The page provides information on waste disposal, including types of waste and how they should be handled.
