page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.ur.ch/_rte/link/1669;No;No;No;N/A;Unable to retrieve content.
https://www.ur.ch/_rte/link/1661;No;No;No;N/A;Unable to retrieve content.
https://www.ur.ch/_rte/publikation/8576;No;No;No;N/A;Unable to retrieve content.
https://www.ur.ch/_rte/dienst/5935;No;No;No;N/A;Unable to retrieve content.
https://www.ur.ch/_rte/information/103886;No;No;No;N/A;Discusses a contract between Spiringen and Unterschächen regarding school cooperation.
https://www.ur.ch/_rte/amt/975;No;No;No;N/A;Unable to retrieve content.
https://www.ur.ch/_rte/dienst/3966;No;No;No;N/A;Focuses on patient rights in the healthcare system.
https://www.ur.ch/_rte/amt/1007;No;No;No;N/A;Unable to retrieve content.
https://www.ur.ch/_rte/dienst/3204;No;No;No;N/A;Provides information on withholding tax, including guidelines, rates, and forms for 2023.
https://www.ur.ch/_rte/publikation/6106;No;No;No;N/A;Discusses guidelines for the further education of teachers at Urner public schools.
