page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://bdlf.fr.ch/app/de/change_documents/3554;No;No;No;N/A;N/A;The page could not be analyzed for content.
https://www.fr.ch/de/kub/app/bibliotheques;No;No;No;N/A;N/A;The page is a directory of libraries in the Canton of Freiburg.
https://www.fr.ch/de/vwd/fh/news/hes-so-freiburg-beginn-des-studienjahrs-2021-2022-zurueck-im-praesenzmodus;No;No;No;N/A;N/A;The page discusses the start of the academic year 2021-2022 at HES-SO Freiburg and the measures taken due to the epidemiological situation.
https://www.fr.ch/de/news?fuseaction_pre=List&page=57;No;No;No;N/A;N/A;The page lists various news articles related to the Canton of Freiburg, covering topics such as infrastructure, social issues, and employment.
https://www.fr.ch/de/find/kstv/news/wichtigste-neuerungen-im-steuerwesen-fuer-die-steuerperioden-2022-und-2023;No;No;No;N/A;N/A;The page outlines important changes in tax regulations for the tax periods 2022 and 2023 in the Canton of Freiburg.
https://bdlf.fr.ch/app/de/change_documents/1671;No;No;No;N/A;N/A;The page could not be analyzed for content.
https://www.fr.ch/de/find/vga/news/neue-geodaten-das-gebaeude-und-adressregister-des-kantons-freiburg-regbafr;No;No;No;N/A;N/A;"The page discusses a new dataset for the building and address register of the Canton of Freiburg, known as ""RegBAFR""."
https://bdlf.fr.ch/app/de/texts_of_law/214.6.1/versions/7157?all_languages=true&diff=split;No;No;No;N/A;N/A;The page could not be analyzed for content.
https://www.fr.ch/de/staat-und-recht/abstimmungen-wahlen-und-politische-rechte/wahlen-informationen-und-ergebnisse/anleitung-fuer-die-gemeindewahlen;No;No;No;N/A;N/A;The page provides instructions on how to correctly fill out ballot lists for municipal elections in the Canton of Freiburg.
https://www.fr.ch/de/arbeit-und-unternehmen/arbeiten-beim-staat/hr-informationssystem-sirh;Yes;No;No;N/A;Human resources;The page describes the HR Information System (SIRH) used for payroll and personnel management within the Canton of Freiburg.
https://www.fr.ch/de/sr/news/der-staatsrat-traf-bundesraetin-viola-amherd;No;No;No;N/A;N/A;The page discusses a meeting between the Freiburg State Council and Federal Councillor Viola Amherd, focusing on defense and public safety topics.
