page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://www.fr.ch/de/gsd/news/covid-19-stand-der-lockerungsmassnahmen-in-den-institutionen-des-gesundheitswesens-und-den-sonder-und-sozialpaedagogischen-institutionen;No;No;No;N/A;N/A;The page discusses the easing of COVID-19 measures in healthcare and special educational institutions.
https://www.fr.ch/de/find/kstv;No;No;No;N/A;N/A;The page provides information about the Cantonal Tax Administration, including tax collection and online services for tax declarations.
https://www.fr.ch/de/konservatorium/unterrichtsfaecher/musikunterricht-0/studio-elektronik;Yes;No;No;N/A;N/A;The page offers electronic music courses that involve the use of software like Cubase and Max/MSP for sound synthesis and notation.
https://www.fr.ch/de/arbeit-und-unternehmen/handel/preisbekanntgabe;No;No;No;N/A;N/A;The page provides information on regulations concerning the disclosure of prices for goods and services offered to consumers.
https://www.fr.ch/de/gesundheit/covid-19/sich-beschaeftigen-ohne-auszugehen;No;No;No;N/A;N/A;The page offers tips for staying occupied without going out, focusing on activities like crafts, reading, and exercise during the COVID-19 pandemic.
https://www.fr.ch/de/staat-und-recht/abstimmungen-wahlen-und-politische-rechte/wahlen-informationen-und-ergebnisse/resultate-frueherer-wahlen/kantonale-wahlen-vom-5-und-26-november-2006-grosser-rat-staatsrat-und-oberaemter;No;No;No;N/A;N/A;The page provides information on the candidates and results of the cantonal elections held on November 5 and 26, 2006.
https://www.fr.ch/de/rimu/afu/news/klima-ein-wegweiser-fuer-den-umgang-mit-staedtischen-hitzeinseln;No;No;No;N/A;N/A;The page discusses a guide for dealing with urban heat islands and increasing resilience against climate change.
https://www.fr.ch/de/sjsd/baka/news;No;No;No;N/A;N/A;The page contains news and updates related to debt collection offices and the bankruptcy office in the canton of Fribourg.
https://www.fr.ch/de/energie-landwirtschaft-und-umwelt/fauna-und-biodiversitaet/volkszaehlung-der-grasfroesche-im-kanton-freiburg;No;No;No;N/A;N/A;The page discusses a project to monitor the population of grass frogs in the canton of Fribourg, involving citizen participation.
https://bdlf.fr.ch/app/de/change_documents/1628;Unable to determine;Unable to determine;Unable to determine;N/A;N/A;The content of the page could not be retrieved for analysis.
https://bdlf.fr.ch/app/de/change_documents/3593;Unable to determine;Unable to determine;Unable to determine;N/A;N/A;The content of the page could not be retrieved for analysis.
