page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://www.fr.ch/de/sjsd/pol/news/tour-de-suisse-2023-durchfahrt-durch-das-freiburgerland;No;No;No;N/A;N/A;The page discusses the 86th edition of the Tour de Suisse cycling event taking place from June 11 to 18, 2023, and its impact on traffic in the Freiburg region.
https://www.fr.ch/de/arbeit-und-unternehmen/arbeiten-beim-staat/reglement-ueber-die-arbeitszeit-und-flexible-arbeitszeitmodelle;No;No;No;N/A;N/A;The page provides regulations, commentary, and guidelines on working hours and flexible working models for the State of Freiburg employees.
https://www.fr.ch/de/arbeit-und-unternehmen/handel/gesetzliche-metrologie;No;No;No;N/A;N/A;The page provides information on the legal framework for the control of weights and measures in the State of Freiburg.
https://www.fr.ch/de/covid19/news/staatsrat-regelt-einzelheiten-fuer-die-bewilligung-von-grossveranstaltungen;No;No;No;N/A;N/A;The page outlines the State Council's regulations for granting permissions for large events, focusing on safety measures and conditions.
https://www.fr.ch/de/energie-landwirtschaft-und-umwelt/landwirtschaft-und-nutztiere/landwirtschaftliche-oekonomiebauten;No;No;No;N/A;N/A;The page provides supplementary documents and FAQs regarding building applications for agricultural facilities and economic buildings.
https://www.fr.ch/de/kub/app/bibliotheques/94;Yes;No;No;N/A;N/A;The page describes the public school and community library in St. Antoni, mentioning that it uses the software Winmedio.net for cataloging its collection.
https://www.fr.ch/de/staat-und-recht/regierung-und-verwaltung/abteilung-logistik-und-informatik;Yes;No;No;N/A;N/A;The page describes the Logistics and Informatics Division of the Cantonal Police, detailing its responsibilities in information technology and telecommunications.
https://www.fr.ch/de/staat-und-recht/regierung-und-verwaltung/gleichstellung-im-erwerbsleben-und-in-der-kantonsverwaltung/gleichstellung-von-frau-und-mann-im-erwerbsleben/gleichstellung-im-erwerbsleben-informationen-fuer-unternehmen/lohngleichheit;No;No;No;N/A;N/A;The page discusses gender wage equality and suggests using the software Logib for wage equality checks, but it is not a guide about the software.
https://bdlf.fr.ch/app/de/change_documents/2838;No;No;No;N/A;N/A;The content of the page could not be retrieved for analysis.
https://bdlf.fr.ch/app/de/change_documents/563;No;No;No;N/A;N/A;The content of the page could not be retrieved for analysis.
https://www.fr.ch/de/rimu/rubd-ne/news/nachhaltigkeit-von-meinem-balkon-aus-5-indoor-garten;No;No;No;N/A;N/A;The page provides tips for creating an indoor garden, focusing on sustainability and natural methods for plant care.
