page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://www.fr.ch/de/sjsd/pol/news/praevention-von-anlagebetrug;No;No;No;N/A;N/A;Discusses prevention of investment fraud and cybercrime.
https://www.fr.ch/de/find/news/wichtigste-neuerungen-im-steuerwesen-fuer-die-steuerperioden-2021-und-2022;No;No;No;N/A;N/A;Discusses tax changes for the years 2021 and 2022.
https://www.fr.ch/de/arbeit-und-unternehmen/handelregister;No;No;No;N/A;N/A;Provides information on searching for companies in the trade register, obtaining trade register extracts, and making changes to company entries.
https://www.fr.ch/de/raum-planung-und-bau/baubewilligung-und-bewilligungen/friac/online-hilfe/tutorials;Yes;Yes;Yes;Webpage;Maps, infrastructures and territorial planning;Provides tutorials for the FRIAC application, which is related to building permits and planning.
https://www.fr.ch/de/rimu/news/evaluation-im-externen-mandat-und-verstaerkung-des-brpa-fuer-eine-raschere-bearbeitung-der-dossiers;Yes;No;No;N/A;N/A;Discusses measures for more efficient processing of dossiers, including the replacement of the DATEC program with a specific application.
https://www.fr.ch/de/find/ita/auftrag-des-ita;Yes;No;No;N/A;N/A;Describes the responsibilities of the Office for Information Technology and Telecommunications (ITA) in the cantonal administration.
https://bdlf.fr.ch/app/de/texts_of_law/841.3.11/versions/2456;No;No;No;N/A;N/A;No content available for analysis.
https://bdlf.fr.ch/app/de/change_documents/4563;No;No;No;N/A;N/A;No content available for analysis.
https://bdlf.fr.ch/app/de/change_documents/1684;No;No;No;N/A;N/A;No content available for analysis.
https://www.fr.ch/de/energie-landwirtschaft-und-umwelt/luft/dokumentation-luft;No;No;No;N/A;N/A;Provides reports and information on air quality and related topics.
https://www.fr.ch/de/steuern/natuerliche-personen/steuern-natuerliche-personen-faq;No;No;No;N/A;N/A;Addresses frequently asked questions about personal taxation.
