page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://www.fr.ch/de/staat-und-recht/parlament/gesetzliche-grundlagen-richtlinien;No;No;No;N/A;N/A;The page discusses legal foundations and guidelines related to the parliament of the Canton of Freiburg.
https://bdlf.fr.ch/app/de/change_documents/1244;No;No;No;N/A;N/A;The content could not be retrieved for analysis.
https://www.fr.ch/de/bkad/foa/news/kantonale-digitale-bildungsstrategie-1h-11h-weiterbildung-und-begleitung-der-lehrpersonen-haben-prioritaet;Yes;No;No;N/A;Education;The page discusses the digital education strategy in the Canton of Freiburg, focusing on IT equipment and training for teachers.
https://www.fr.ch/de/sjsd/news/website-wwweasyfindch-zur-verwaltung-aller-im-kanton-freiburg-gefundenen-gegenstaende;Yes;No;No;N/A;Social and public security;The page discusses the use of the website www.easyfind.ch for managing lost and found items in the Canton of Freiburg.
https://bdlf.fr.ch/app/de/change_documents/3570;No;No;No;N/A;N/A;The content could not be retrieved for analysis.
https://www.fr.ch/de/sjsd/pol/news/praevention-im-bereich-tech-support-betrug;Yes;Yes;No;Webpage;Social and public security;The page focuses on a national campaign for the prevention of tech-support scams, providing guidelines on how to avoid such fraud.
https://www.fr.ch/de/raum-planung-und-bau/karten-plaene-kataster-und-geomatik/dsk2-hifle-benutzerhandbuch-dsk2/dsk2-hilfe-einfuehrung;Yes;Yes;No;Webpage;Maps, infrastructures and territorial planning;The page serves as an introduction and user manual for DSK2, a software developed for managing technical documents and metadata in the field of mapping and planning.
https://www.fr.ch/de/vwbd/stata/news/das-statistische-jahrbuch-2022-der-kanton-freiburg-in-all-seinen-facetten;No;No;No;N/A;N/A;The page presents the 2022 statistical yearbook for the Canton of Freiburg, offering various statistics and data, including a special section on COVID-19.
https://www.fr.ch/de/raum-planung-und-bau/raum/informationsquellen;No;No;No;N/A;N/A;The page provides information sources for affordable housing construction according to WFG, including legal and financial advice.
https://bdlf.fr.ch/app/de/texts_of_law/912.5.112/versions/7000?all_languages=true&diff=split;No;No;No;N/A;N/A;The content could not be retrieved for analysis.
https://www.fr.ch/de/sr/news/der-staatsrat-gratuliert-alain-berset-zu-seiner-wahl-zum-bundespraesidenten-und-freut-sich-am-donnerstag-15-dezember-2022-den-neugewaehlten-auf-freiburger-boden-feiern-zu-duerfen;No;No;No;N/A;N/A;The page is a press release congratulating Alain Berset on his election as the Federal President of Switzerland and detailing the celebration plans.
