page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://www.parlinfo.fr.ch/de/mitglieder/behoerdenmitglieder/welcome.php?personen_id=20007;No;No;No;N/A;N/A;The page provides information about Stéphane Sudan, a member of the Grosser Rat des Kantons Freiburg, including his roles, mandates, and contact details.
https://www.parlinfo.fr.ch/de/toolbar2/impressum/;No;No;No;N/A;N/A;The page provides legal and technical information about the website, including data protection and technical realization.
https://www.fr.ch/de/bildung-und-schulen/mittelschulen/lehrgrabungen;No;No;No;N/A;N/A;The page discusses educational archaeological digs conducted by the Office for Archaeology in collaboration with the Universities of Freiburg and Neuenburg.
https://www.fr.ch/de/raum-planung-und-bau/baubewilligung-und-bewilligungen/friac/online-hilfe/handbuecher;Yes;Yes;Yes;PDF;Environment, agriculture and natural resources;The page provides various handbooks and documents to assist users in utilizing the FRIAC application, specifically for building permits and approvals.
https://www.fr.ch/de/vwbd/ama/news/job-roomch-die-stellenplattform-ist-waehrend-der-covid-19-krise-besonders-nuetzlich;Yes;No;No;N/A;N/A;The page discusses the benefits of the Job-Room.ch platform, developed by the federal government, especially during the COVID-19 pandemic for job seekers.
https://www.fr.ch/de/gesundheit/gesundheitssicherheit/chemikalien/meine-pflichten-als-haendlerinverkaeufer-von-chemikalien;No;No;No;N/A;N/A;The page outlines the responsibilities and regulations for sellers and distributors of chemicals, including safety and labeling requirements.
https://www.fr.ch/de/staat-und-recht/regierung-und-verwaltung/einfuehrung-von-loesungen;Yes;No;No;N/A;N/A;The page discusses the implementation of IT solutions by the ITA to enable the cantonal administration to deliver services efficiently and systematically.
https://bdlf.fr.ch/app/de/change_documents/978;No;No;No;N/A;N/A;The content of the page could not be retrieved.
https://bdlf.fr.ch/app/de/texts_of_law/412.0.11/versions/6370;No;No;No;N/A;N/A;The content of the page could not be retrieved.
https://bdlf.fr.ch/app/de/change_documents/3889;No;No;No;N/A;N/A;The content of the page could not be retrieved.
https://www.fr.ch/de/konservatorium/unterrichtsfaecher/musikunterricht-0/jazzgitarre;No;No;No;N/A;N/A;The page provides information about jazz guitar lessons at the Conservatory of Freiburg, including the target audience, prerequisites, and objectives.
