page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://bdlf.fr.ch/app/de/change_documents/3507;No;No;No;N/A;N/A;The page did not provide content for analysis.
https://www.fr.ch/de/rimu/rubd-ne/news/nachhaltigkeit-in-zeiten-von-corona-13-freiwilliges-engagement-fuer-besonders-gefaehrdete-personen;No;No;No;N/A;N/A;Discusses volunteer opportunities for helping vulnerable individuals during the pandemic.
https://www.fr.ch/de/vwbd/afe/news/benutzerfreundliche-mobilitaets-rechner-mobility-impact;Yes;No;No;N/A;N/A;Introduces Mobility-Impact, a tool for comparing the environmental impact of different modes of transportation.
https://www.fr.ch/deef/actualites/leia-signe-un-partenariat-prometteur-avec-trois-entreprises-phares-du-canton;Yes;No;No;N/A;N/A;Announces a research partnership focused on secure and robust embedded systems.
https://www.fr.ch/de/rimu/rubd-ne/news/die-toolbox-agenda-2030-fuer-kantone-und-gemeinden-ein-instrument-zur-erreichung-der-ziele-fuer-nachhaltige-entwicklung-sdgs;No;No;No;N/A;N/A;Discusses an online platform aimed at supporting the implementation of sustainability measures.
https://www.fr.ch/de/arbeit-und-unternehmen/arbeitnehmer/die-familienzulagen;No;No;No;N/A;N/A;Provides information on family allowances in the canton of Fribourg.
https://www.fr.ch/de/staat-und-recht/amtliche-veroeffentlichungen/amtliche-sammlung-lieferung-nr-10-vom-11-maerz-2016;No;No;No;N/A;N/A;The page lists official publications and regulations, but does not provide content for detailed analysis.
https://bdlf.fr.ch/app/de/texts_of_law/121.1/versions/6394?all_languages=true&diff=split;No;No;No;N/A;N/A;The page did not provide content for analysis.
https://bdlf.fr.ch/app/de/change_documents/1387;No;No;No;N/A;N/A;The page did not provide content for analysis.
https://www.parlinfo.fr.ch/de/politbusiness/parlamentvorstoesse/?action=showinfo&info_id=34488;Yes;No;No;N/A;N/A;Discusses the software that will be covered by the state for educational purposes.
https://www.fr.ch/de/sjsd/pol/news/tour-de-romandie-2023-ein-zeitfahren-in-der-region-chatel-st-denis-les-paccots;No;No;No;N/A;N/A;Discusses the 76th edition of the Tour de Romandie and the traffic restrictions for the event.
