page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://www.fr.ch/de/raum-planung-und-bau/karten-plaene-kataster-und-geomatik/dsk2-hifle-benutzerhandbuch-dsk2/dsk2-hilfe-erstellen-und-ausdrucken-eines-akts-verbals/dsk2-hilfe-leitfaden-zur-erfassung-eines-akts-10;Yes;Yes;No;Webpage;Maps, infrastructures and territorial planning;Discusses how to manage acts in the DSK2 application related to mapping and territorial planning.
https://www.fr.ch/de/emf/schulleben;No;No;No;N/A;N/A;Provides information about school life, rules, and services at EMF.
https://www.fr.ch/de/energie-landwirtschaft-und-umwelt/landwirtschaft-und-nutztiere/sammelstellen-fuer-tierische-abfaelle;No;No;No;N/A;N/A;Provides information on collection points for animal waste in the Canton of Fribourg.
https://www.fr.ch/de/raum-planung-und-bau/karten-plaene-kataster-und-geomatik/dsk2-hifle-benutzerhandbuch-dsk2/dsk2-hilfe-erstellen-und-ausdrucken-eines-akts-verbals/dsk2-hilfe-leitfaden-zur-erfassung-eines-akts-2;Yes;Yes;No;Webpage;Maps, infrastructures and territorial planning;Discusses the transition to the editorial phase in the DSK2 application, focusing on assigning priorities to properties.
https://www.fr.ch/de/raum-planung-und-bau/karten-plaene-kataster-und-geomatik/dsk2-hifle-benutzerhandbuch-dsk2;Yes;Yes;No;Webpage;Maps, infrastructures and territorial planning;Serves as a user manual for the DSK2 application, covering various functionalities and navigation principles.
https://www.fr.ch/de/raum-planung-und-bau/karten-plaene-kataster-und-geomatik/dsk2-hifle-benutzerhandbuch-dsk2/dsk2-hilfe-erstellen-und-ausdrucken-eines-akts-verbals/dsk2-hilfe-leitfaden-zur-erfassung-eines-akts-6;Yes;Yes;No;Webpage;Maps, infrastructures and territorial planning;Discusses the process of generating a verbal report in the DSK2 application.
https://www.fr.ch/de/raum-planung-und-bau/karten-plaene-kataster-und-geomatik/dsk2-hifle-benutzerhandbuch-dsk2/dsk2-hilfe-erstellen-und-ausdrucken-eines-akts-verbals;Yes;Yes;No;Webpage;Maps, infrastructures and territorial planning;Provides a detailed guide on creating and printing acts in the DSK2 application.
https://www.fr.ch/de/bildung-und-schulen/berufsbildung/essg-o365-und-teams;Yes;Yes;Yes;Webpage, Video;Education;Provides a link to log into Office365 and offers tutorials and user manuals for TEAMS.
https://www.fr.ch/de/raum-planung-und-bau/karten-plaene-kataster-und-geomatik/dsk2-hifle-benutzerhandbuch-dsk2/dsk2-hilfe-honorarordnung-ho33;Yes;Yes;No;Webpage;Maps, infrastructures and territorial planning;Discusses how to manage fees and billing in the DSK2 application, specifically through the HO33 form.
https://www.fr.ch/de/raum-planung-und-bau/karten-plaene-kataster-und-geomatik/dsk2-hifle-benutzerhandbuch-dsk2/dsk2-hilfe-einfuehrung;Yes;Yes;No;Webpage;Maps, infrastructures and territorial planning;Discusses the introduction and prerequisites for using the DSK2 software, including troubleshooting steps.
https://www.fr.ch/de/find/artikel;No;No;No;N/A;N/A;Lists various articles and courses related to the Finanzdirektion, including topics like leadership and work safety, but not specifically about software.
